"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","comparativa_descripcion","comparativa_grupo_viaje","comparativa_razon_uso","comparativa_clave_si","comparativa_clave_no"
A008996,2021-12-22,P.RECREACION,regalo,regalo: nombre_11,P.RECREACION5,-4941.0,202112,especifico,,,,,P.RECREACION,P013,
A009001,2021-12-23,P.MANUAL,manualidad,manualidad_15,P.MANUAL2,-7056.0,202112,especifico,,,,,P.MANUAL,,P009
A009002,2021-12-23,P.VIAJE,evento,"5.evento_9",P.VIAJE1,-17631.0,202112,especifico,V085,G058,P005,,,,
A009003,2021-12-23,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE8,-17631.0,202112,especifico,V085,G058,,P054,,,
A009004,2021-12-23,P.VIAJE,consumible,consumible_9718,P.VIAJE2,-10581.0,202112,especifico,V085,G058,,P054,,,
A009005,2021-12-23,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE10,-10581.0,202112,especifico,V085,G058,,P054,,,
A009006,2021-12-23,P.VIAJE,consumible,consumible_8306,P.VIAJE4,-10581.0,202112,especifico,V085,G058,,P054,,,
A009007,2021-12-23,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE1,-4165.5,202112,especifico,V085,G058,,P054,,,
A009008,2021-12-23,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE2,-1028.25,202112,especifico,V085,G058,,P054,,,
A009009,2021-12-23,P.VIAJE,regalo,regalo: nombre_15,P.VIAJE3,-957.75,202112,especifico,V085,G058,,P054,,,
A009010,2021-12-24,P.VIAJE,transporte,transporte_5,P.VIAJE10,-24681.0,202112,especifico,V085,G058,,P054,,,
A009033,2021-12-28,P.GUSTOS,gustos,"4.gustos_8",P.GUSTOS7,-112806.0,202112,especifico,,,P004,,,,
A009085,2022-01-14,P.FORMAL,transporte,transporte: nombre_6,P.FORMAL4,-105756.0,202201,especifico,,,,,P.FORMAL,P011,
A009091,2022-01-19,P.SALUD,necesidad,necesidad_4,P.SALUD5,-18336.0,202201,especifico,,,,,P.SALUD,,P014
A009133,2022-02-02,P.GUSTOS,gustos,"5.gustos_1",P.GUSTOS9,-165681.0,202202,especifico,,,P005,,,,
A009145,2022-02-06,P.GUSTOS,gustos,"3.gustos_7",P.GUSTOS6,-396859.665,202202,especifico,,,P003,,,,
A009198,2022-02-23,P.FORMAL,transporte,transporte_9,P.FORMAL4,-215031.0,202202,especifico,,,,,P.FORMAL,P011,
A009201,2022-02-24,P.GUSTOS,gustos,"3.gustos_19",P.GUSTOS3,-380706.0,202202,especifico,,,P003,,,,
A009202,2022-02-24,P.FORMAL,transporte,transporte_10,P.FORMAL7,-7056.0,202202,especifico,,,,,P.FORMAL,P011,
A009243,2022-03-09,P.SALUD,hogar,hogar: nombre_17,P.SALUD8,-42306.0,202203,especifico,,,,,P.SALUD,,P014
A009258,2022-03-12,P.SALUD,hogar,hogar: nombre_10,P.SALUD9,-51471.0,202203,especifico,,,,,P.SALUD,,P014
A009259,2022-03-12,P.SALUD,hogar,hogar: nombre_11,P.SALUD10,-176256.0,202203,especifico,,,,,P.SALUD,,P014
A009274,2022-03-19,P.SALUD,hogar,hogar: nombre_7,P.SALUD1,84594.0,202203,especifico,,,,,P.SALUD,,P014
A009275,2022-03-19,P.SALUD,hogar,hogar: nombre_3,P.SALUD2,-29616.0,202203,especifico,,,,,P.SALUD,,P014
A009277,2022-03-19,P.SALUD,hogar,hogar: nombre_8,P.SALUD3,-10087.5,202203,especifico,,,,,P.SALUD,,P014
A009324,2022-04-01,P.SALUD,hogar,hogar: nombre_4,P.SALUD4,-47946.0,202204,especifico,,,,,P.SALUD,,P014
A009364,2022-04-10,P.SALUD,hogar,hogar: nombre_12,P.SALUD5,-141006.0,202204,especifico,,,,,P.SALUD,,P014
A009373,2022-04-11,P.SALUD,hogar,hogar: nombre_13,P.SALUD6,29604.0,202204,especifico,,,,,P.SALUD,,P014
A009402,2022-04-18,P.SALUD,hogar,hogar: nombre_13,P.SALUD7,-12696.0,202204,especifico,,,,,P.SALUD,,P014
A009413,2022-04-29,P.VIAJE,transporte,transporte_2,P.VIAJE7,-149095.875,202204,especifico,V086,G059,,P056,,,
A009415,2022-04-30,P.VIAJE,evento,"4.evento_8",P.VIAJE1,-321979.5,202204,especifico,V094,G063,P004,,,,
A009416,2022-04-30,P.SALUD,hogar,hogar: nombre_14,P.SALUD8,-14106.0,202204,especifico,,,,,P.SALUD,,P014
A009441,2022-05-07,P.FORMAL,transporte,transporte_7,P.FORMAL6,-17631.0,202205,especifico,,,,,P.FORMAL,P011,
A009442,2022-05-07,P.FORMAL,transporte,transporte_10,P.FORMAL9,-24681.0,202205,especifico,,,,,P.FORMAL,P011,
A009443,2022-05-07,P.FORMAL,transporte,transporte_6,P.FORMAL8,-7056.0,202205,especifico,,,,,P.FORMAL,P011,
A009453,2022-05-13,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE4,-17631.0,202205,especifico,V086,G059,,P056,,,
A009454,2022-05-14,P.VIAJE,consumible,consumible_9756,P.VIAJE4,-12086.175,202205,especifico,V086,G059,,P056,,,
A009455,2022-05-14,P.VIAJE,transporte,transporte_14,P.VIAJE6,-25527.0,202205,especifico,V086,G059,,P056,,,
A009456,2022-05-14,P.VIAJE,consumible,consumible_8066,P.VIAJE4,-852.0,202205,especifico,V086,G059,,P056,,,
A009457,2022-05-14,P.VIAJE,consumible,consumible_10011,P.VIAJE9,-147.0,202205,especifico,V086,G059,,P056,,,
A009458,2022-05-14,P.VIAJE,consumible,consumible_10604,P.VIAJE6,-3178.5,202205,especifico,V086,G059,,P056,,,
A009459,2022-05-14,P.VIAJE,consumible,consumible_10548,P.VIAJE2,-2727.3,202205,especifico,V086,G059,,P056,,,
A009460,2022-05-14,P.VIAJE,consumible,consumible_8038,P.VIAJE2,-534.75,202205,especifico,V086,G059,,P056,,,
A009461,2022-05-14,P.VIAJE,consumible,consumible_8471,P.VIAJE9,-14811.0,202205,especifico,V086,G059,,P056,,,
A009462,2022-05-15,P.VIAJE,transporte,transporte_19,P.VIAJE7,-605.25,202205,especifico,V086,G059,,P056,,,
A009463,2022-05-15,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE5,-605.25,202205,especifico,V086,G059,,P056,,,
A009464,2022-05-15,P.VIAJE,consumible,consumible_11675,P.VIAJE5,-13612.5,202205,especifico,V086,G059,,P056,,,
A009465,2022-05-15,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE6,-11920.5,202205,especifico,V086,G059,,P056,,,
A009466,2022-05-15,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE7,-19746.0,202205,especifico,V086,G059,,P056,,,
A009467,2022-05-15,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE8,-147.0,202205,especifico,V086,G059,,P056,,,
A009468,2022-05-15,P.VIAJE,recreacion,recreacion_15,P.VIAJE10,-4236.0,202205,especifico,V086,G059,,P056,,,
A009469,2022-05-15,P.VIAJE,consumible,consumible_8303,P.VIAJE7,-17278.5,202205,especifico,V086,G059,,P056,,,
A009470,2022-05-15,P.VIAJE,regalo,regalo: nombre_5,P.VIAJE9,-17278.5,202205,especifico,V086,G059,,P056,,,
A009471,2022-05-15,P.VIAJE,necesidad,necesidad_1,P.VIAJE8,-2466.45,202205,especifico,V086,G059,,P056,,,
A009472,2022-05-15,P.VIAJE,necesidad,necesidad_15,P.VIAJE4,-1909.5,202205,especifico,V086,G059,,P056,,,
A009473,2022-05-15,P.VIAJE,necesidad,necesidad_8,P.VIAJE8,-6985.5,202205,especifico,V086,G059,,P056,,,
A009474,2022-05-16,P.VIAJE,consumible,consumible_8293,P.VIAJE7,-5646.0,202205,especifico,V086,G059,,P056,,,
A009475,2022-05-16,P.VIAJE,regalo,regalo: nombre_6,P.VIAJE10,-5646.0,202205,especifico,V086,G059,,P056,,,
A009476,2022-05-16,P.VIAJE,consumible,consumible_10740,P.VIAJE10,-5646.0,202205,especifico,V086,G059,,P056,,,
A009477,2022-05-16,P.VIAJE,recreacion,recreacion_7,P.VIAJE10,-2826.0,202205,especifico,V086,G059,,P056,,,
A009478,2022-05-16,P.VIAJE,consumible,consumible_7994,P.VIAJE6,-17983.5,202205,especifico,V086,G059,,P056,,,
A009479,2022-05-16,P.VIAJE,regalo,regalo: nombre_7,P.VIAJE1,-17983.5,202205,especifico,V086,G059,,P056,,,
A009480,2022-05-16,P.VIAJE,consumible,consumible_7958,P.VIAJE2,-15657.0,202205,especifico,V086,G059,,P056,,,
A009481,2022-05-17,P.VIAJE,consumible,consumible_10643,P.VIAJE7,-711.0,202205,especifico,V086,G059,,P056,,,
A009482,2022-05-17,P.VIAJE,transporte,transporte_20,P.VIAJE8,-605.25,202205,especifico,V086,G059,,P056,,,
A009483,2022-05-17,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE2,-605.25,202205,especifico,V086,G059,,P056,,,
A009486,2022-05-17,P.VIAJE,consumible,consumible_10380,P.VIAJE10,-15516.0,202205,especifico,V086,G059,,P056,,,
A009487,2022-05-17,P.VIAJE,consumible,consumible_10534,P.VIAJE6,-4800.0,202205,especifico,V086,G059,,P056,,,
A009489,2022-05-18,P.VIAJE,consumible,consumible_9697,P.VIAJE3,-38781.0,202205,especifico,V086,G059,,P056,,,
A009490,2022-05-18,P.VIAJE,consumible,consumible_7991,P.VIAJE9,-10581.0,202205,especifico,V086,G059,,P056,,,
A009491,2022-05-18,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE3,-10581.0,202205,especifico,V086,G059,,P056,,,
A009492,2022-05-18,P.VIAJE,recreacion,recreacion_8,P.VIAJE1,-3827.1000000000004,202205,especifico,V086,G059,,P056,,,
A009493,2022-05-18,P.VIAJE,recreacion,recreacion_7,P.VIAJE2,-4095.0,202205,especifico,V086,G059,,P056,,,
A009494,2022-05-18,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE4,-4095.0,202205,especifico,V086,G059,,P056,,,
A009495,2022-05-18,P.VIAJE,consumible,consumible_7979,P.VIAJE1,-7197.0,202205,especifico,V086,G059,,P056,,,
A009496,2022-05-18,P.VIAJE,consumible,consumible_8056,P.VIAJE4,-7408.5,202205,especifico,V086,G059,,P056,,,
A009497,2022-05-19,P.VIAJE,consumible,consumible_9772,P.VIAJE8,-1698.0,202205,especifico,V086,G059,,P056,,,
A009498,2022-05-19,P.VIAJE,consumible,consumible_10009,P.VIAJE1,-1345.5,202205,especifico,V086,G059,,P056,,,
A009499,2022-05-19,P.VIAJE,consumible,consumible_10075,P.VIAJE5,-4236.0,202205,especifico,V086,G059,,P056,,,
A009500,2022-05-19,P.VIAJE,consumible,consumible_11505,P.VIAJE5,-2826.0,202205,especifico,V086,G059,,P056,,,
A009501,2022-05-19,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE5,-5646.0,202205,especifico,V086,G059,,P056,,,
A009502,2022-05-19,P.VIAJE,recreacion,recreacion_9,P.VIAJE2,-2826.0,202205,especifico,V086,G059,,P056,,,
A009503,2022-05-19,P.VIAJE,evento,evento_5639,P.VIAJE1,-1416.0,202205,especifico,V086,G059,,P056,,,
A009504,2022-05-19,P.VIAJE,recreacion,recreacion_16,P.VIAJE2,-4236.0,202205,especifico,V086,G059,,P056,,,
A009505,2022-05-19,P.VIAJE,consumible,consumible_8290,P.VIAJE10,-13753.5,202205,especifico,V086,G059,,P056,,,
A009506,2022-05-19,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE6,-13753.5,202205,especifico,V086,G059,,P056,,,
A009507,2022-05-19,P.VIAJE,recreacion,recreacion_10,P.VIAJE3,-3742.5,202205,especifico,V086,G059,,P056,,,
A009508,2022-05-19,P.VIAJE,consumible,consumible_7954,P.VIAJE6,-15657.0,202205,especifico,V086,G059,,P056,,,
A009509,2022-05-19,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE7,-3672.0,202205,especifico,V086,G059,,P056,,,
A009510,2022-05-20,P.VIAJE,consumible,consumible_8586,P.VIAJE4,-3531.0,202205,especifico,V086,G059,,P056,,,
A009511,2022-05-20,P.VIAJE,consumible,consumible_10942,P.VIAJE8,-2121.0,202205,especifico,V086,G059,,P056,,,
A009512,2022-05-20,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE8,-5646.0,202205,especifico,V086,G059,,P056,,,
A009513,2022-05-20,P.VIAJE,recreacion,recreacion_11,P.VIAJE5,-2826.0,202205,especifico,V086,G059,,P056,,,
A009514,2022-05-20,P.VIAJE,consumible,consumible_8287,P.VIAJE3,-8642.25,202205,especifico,V086,G059,,P056,,,
A009515,2022-05-20,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-8642.25,202205,especifico,V086,G059,,P056,,,
A009516,2022-05-20,P.VIAJE,recreacion,recreacion_12,P.VIAJE6,-5646.0,202205,especifico,V086,G059,,P056,,,
A009517,2022-05-20,P.VIAJE,consumible,consumible_7950,P.VIAJE10,-6703.5,202205,especifico,V086,G059,,P056,,,
A009518,2022-05-20,P.VIAJE,consumible,consumible_10091,P.VIAJE9,-1204.5,202205,especifico,V086,G059,,P056,,,
A009519,2022-05-20,P.VIAJE,consumible,consumible_7946,P.VIAJE4,-6703.5,202205,especifico,V086,G059,,P056,,,
A009520,2022-05-21,P.VIAJE,transporte,transporte_6,P.VIAJE5,-26373.0,202205,especifico,V086,G059,,P056,,,
A009521,2022-05-21,P.VIAJE,recreacion,recreacion_2,P.VIAJE3,-711.0,202205,especifico,V086,G059,,P056,,,
A009522,2022-05-21,P.VIAJE,consumible,consumible_9747,P.VIAJE3,-9876.0,202205,especifico,V086,G059,,P056,,,
A009523,2022-05-21,P.VIAJE,consumible,consumible_9792,P.VIAJE8,-1768.5,202205,especifico,V086,G059,,P056,,,
A009524,2022-05-21,P.VIAJE,regalo,regalo: nombre_3,P.VIAJE10,-8395.5,202205,especifico,V086,G059,,P056,,,
A009525,2022-05-21,P.VIAJE,consumible,consumible_8474,P.VIAJE6,-10792.5,202205,especifico,V086,G059,,P056,,,
A009526,2022-05-22,P.VIAJE,transporte,transporte_14,P.VIAJE5,-3659.31,202205,especifico,V086,G059,,P056,,,
A009527,2022-05-22,P.VIAJE,consumible,consumible_10802,P.VIAJE8,-6351.0,202205,especifico,V086,G059,,P056,,,
A009550,2022-05-30,P.SALUD,hogar,hogar: nombre_18,P.SALUD9,35244.0,202205,especifico,,,,,P.SALUD,,P014
A009553,2022-05-30,P.SALUD,hogar,hogar: nombre_19,P.SALUD10,-49356.0,202205,especifico,,,,,P.SALUD,,P014
A009567,2022-05-30,P.FORMAL,necesidad,monedero,P.FORMAL5,-80446.5,202205,especifico,,,,,P.FORMAL,P015,
A009568,2022-05-30,P.FORMAL,necesidad,monedero,P.FORMAL2,-12876.48,202205,especifico,,,,,P.FORMAL,P015,
A009587,2022-06-07,P.FORMAL,transporte,transporte_20,P.FORMAL1,-48298.5,202206,especifico,,,,,P.FORMAL,P011,
A009588,2022-06-07,P.FORMAL,transporte,transporte_5,P.FORMAL8,-48298.5,202206,especifico,,,,,P.FORMAL,P011,
A009595,2022-06-09,P.FORMAL,transporte,transporte_17,P.FORMAL2,-105756.0,202206,especifico,,,,,P.FORMAL,P011,
A009596,2022-06-09,P.FORMAL,transporte,transporte_19,P.FORMAL7,-14106.0,202206,especifico,,,,,P.FORMAL,P011,
A009617,2022-06-14,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,-17631.0,202206,especifico,V087,G060,,P057,,,
A009644,2022-06-22,P.VIAJE,transporte,transporte_10,P.VIAJE1,-19393.5,202206,especifico,V087,G060,,P057,,,
A009651,2022-06-22,P.VIAJE,consumible,consumible_8112,P.VIAJE8,-20803.5,202206,especifico,V087,G060,,P057,,,
A009659,2022-06-24,P.VIAJE,transporte,transporte_18,P.VIAJE7,-7863.929999999999,202206,especifico,V087,G060,,P057,,,
A009660,2022-06-24,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE2,-10581.0,202206,especifico,V087,G060,,P057,,,
A009661,2022-06-24,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE3,-10581.0,202206,especifico,V087,G060,,P057,,,
A009662,2022-06-24,P.VIAJE,consumible,consumible_7360,P.VIAJE10,-7056.0,202206,especifico,V087,G060,,P057,,,
A009663,2022-06-24,P.VIAJE,consumible,consumible_7997,P.VIAJE3,-3531.0,202206,especifico,V087,G060,,P057,,,
A009664,2022-06-24,P.VIAJE,recreacion,recreacion_17,P.VIAJE7,-7056.0,202206,especifico,V087,G060,,P057,,,
A009665,2022-06-25,P.VIAJE,necesidad,necesidad_17,P.VIAJE6,-3876.45,202206,especifico,V087,G060,,P057,,,
A009666,2022-06-25,P.VIAJE,necesidad,necesidad_2,P.VIAJE10,-2649.75,202206,especifico,V087,G060,,P057,,,
A009667,2022-06-25,P.VIAJE,necesidad,necesidad_9,P.VIAJE8,-1028.25,202206,especifico,V087,G060,,P057,,,
A009668,2022-06-26,P.VIAJE,recreacion,recreacion_20,P.VIAJE10,-2967.0,202206,especifico,V087,G060,,P057,,,
A009669,2022-06-26,P.VIAJE,recreacion,recreacion_2,P.VIAJE5,-887.25,202206,especifico,V087,G060,,P057,,,
A009670,2022-06-26,P.VIAJE,recreacion,recreacion_20,P.VIAJE7,-1169.25,202206,especifico,V087,G060,,P057,,,
A009671,2022-06-26,P.VIAJE,recreacion,recreacion_13,P.VIAJE2,-3108.0,202206,especifico,V087,G060,,P057,,,
A009672,2022-06-26,P.VIAJE,recreacion,recreacion_5,P.VIAJE3,-5476.799999999999,202206,especifico,V087,G060,,P057,,,
A009673,2022-06-26,P.VIAJE,recreacion,recreacion_16,P.VIAJE3,-1627.5,202206,especifico,V087,G060,,P057,,,
A009674,2022-06-26,P.VIAJE,recreacion,recreacion_17,P.VIAJE5,-469.185,202206,especifico,V087,G060,,P057,,,
A009675,2022-06-26,P.VIAJE,consumible,consumible_8026,P.VIAJE4,-10228.5,202206,especifico,V087,G060,,P057,,,
A009676,2022-06-26,P.VIAJE,consumible,consumible_8284,P.VIAJE6,-3460.5,202206,especifico,V087,G060,,P057,,,
A009677,2022-06-26,P.VIAJE,recreacion,recreacion_12,P.VIAJE8,-1698.0,202206,especifico,V087,G060,,P057,,,
A009678,2022-06-27,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE4,-4606.125,202206,especifico,V087,G060,,P057,,,
A009679,2022-06-28,P.VIAJE,transporte,transporte_13,P.VIAJE9,-7054.59,202206,especifico,V087,G060,,P057,,,
A009680,2022-06-28,P.VIAJE,consumible,consumible_8281,P.VIAJE9,-8113.5,202206,especifico,V087,G060,,P057,,,
A009681,2022-06-28,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE5,-993.0,202206,especifico,V087,G060,,P057,,,
A009682,2022-06-29,P.VIAJE,gustos,gustos_5438,P.VIAJE2,-8395.5,202206,especifico,V087,G060,,P057,,,
A009683,2022-06-29,P.VIAJE,consumible,consumible_8191,P.VIAJE9,-3883.5,202206,especifico,V087,G060,,P057,,,
A009684,2022-06-29,P.VIAJE,transporte,transporte_13,P.VIAJE3,-2773.83,202206,especifico,V087,G060,,P057,,,
A009685,2022-06-29,P.VIAJE,transporte,transporte_13,P.VIAJE2,-19393.5,202206,especifico,V087,G060,,P057,,,
A009688,2022-06-30,P.VIAJE,consumible,consumible_9145,P.VIAJE5,-11638.5,202206,especifico,V087,G060,,P057,,,
A009689,2022-06-30,P.VIAJE,regalo,regalo: nombre_2,P.VIAJE6,-10228.5,202206,especifico,V087,G060,,P057,,,
A009690,2022-06-30,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE7,-10228.5,202206,especifico,V087,G060,,P057,,,
A009691,2022-06-30,P.VIAJE,recreacion,recreacion_18,P.VIAJE8,-7056.0,202206,especifico,V087,G060,,P057,,,
A009692,2022-06-30,P.VIAJE,consumible,consumible_8401,P.VIAJE9,-16926.0,202206,especifico,V087,G060,,P057,,,
A009693,2022-06-30,P.VIAJE,recreacion,recreacion_5,P.VIAJE2,-4941.0,202206,especifico,V087,G060,,P057,,,
A009703,2022-07-02,P.RECREACION,regalo,regalo: nombre_8,P.RECREACION6,-19605.0,202207,especifico,,,,,P.RECREACION,P013,
A009752,2022-07-16,P.VIAJE,necesidad,necesidad_9,P.VIAJE1,-162892.02,202207,especifico,V088,G061,,P048,,,
A009758,2022-07-18,P.FORMAL,necesidad,necesidad_19,P.FORMAL8,-67827.0,202207,especifico,,,,,P.FORMAL,P015,
A009762,2022-07-19,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE8,-7761.0,202207,especifico,V088,G061,,P048,,,
A009763,2022-07-20,P.VIAJE,consumible,consumible_10734,P.VIAJE6,-2191.5,202207,especifico,V088,G061,,P048,,,
A009764,2022-07-20,P.VIAJE,consumible,consumible_11156,P.VIAJE4,-3108.0,202207,especifico,V088,G061,,P048,,,
A009765,2022-07-20,P.VIAJE,transporte,transporte_2,P.VIAJE2,-17542.875,202207,especifico,V088,G061,,P048,,,
A009766,2022-07-20,P.VIAJE,consumible,consumible_11746,P.VIAJE4,-11215.5,202207,especifico,V088,G061,,P048,,,
A009767,2022-07-20,P.VIAJE,consumible,consumible_9344,P.VIAJE6,-2262.0,202207,especifico,V088,G061,,P048,,,
A009768,2022-07-20,P.VIAJE,consumible,consumible_7971,P.VIAJE9,-1275.0,202207,especifico,V088,G061,,P048,,,
A009769,2022-07-20,P.VIAJE,consumible,consumible_8150,P.VIAJE10,-5928.0,202207,especifico,V088,G061,,P048,,,
A009770,2022-07-20,P.VIAJE,consumible,consumible_11742,P.VIAJE8,-1486.5,202207,especifico,V088,G061,,P048,,,
A009771,2022-07-20,P.VIAJE,consumible,consumible_9551,P.VIAJE9,-1486.5,202207,especifico,V088,G061,,P048,,,
A009772,2022-07-20,P.VIAJE,recreacion,recreacion: nombre_19,P.VIAJE8,7044.0,202207,especifico,V088,G061,,P048,,,
A009773,2022-07-20,P.VIAJE,recreacion,recreacion: nombre_20,P.VIAJE9,-8466.0,202207,especifico,V088,G061,,P048,,,
A009774,2022-07-20,P.VIAJE,recreacion,recreacion_20,P.VIAJE9,-4715.4,202207,especifico,V088,G061,,P048,,,
A009775,2022-07-20,P.VIAJE,consumible,consumible_11844,P.VIAJE6,-2156.25,202207,especifico,V088,G061,,P048,,,
A009776,2022-07-20,P.VIAJE,consumible,consumible_10330,P.VIAJE10,-922.5,202207,especifico,V088,G061,,P048,,,
A009777,2022-07-20,P.VIAJE,consumible,consumible_9463,P.VIAJE7,-1592.25,202207,especifico,V088,G061,,P048,,,
A009778,2022-07-20,P.VIAJE,consumible,consumible_9665,P.VIAJE5,-1134.0,202207,especifico,V088,G061,,P048,,,
A009779,2022-07-21,P.VIAJE,consumible,consumible_7935,P.VIAJE5,-993.0,202207,especifico,V088,G061,,P048,,,
A009780,2022-07-21,P.VIAJE,transporte,transporte_7,P.VIAJE7,-3063.585,202207,especifico,V088,G061,,P048,,,
A009781,2022-07-21,P.VIAJE,consumible,consumible_10808,P.VIAJE2,-1134.0,202207,especifico,V088,G061,,P048,,,
A009782,2022-07-21,P.VIAJE,consumible,consumible_9907,P.VIAJE3,-10510.5,202207,especifico,V088,G061,,P048,,,
A009784,2022-07-21,P.VIAJE,transporte,transporte_14,P.VIAJE10,-711.0,202207,especifico,V088,G061,,P048,,,
A009785,2022-07-21,P.VIAJE,transporte,transporte_18,P.VIAJE6,-1416.0,202207,especifico,V088,G061,,P048,,,
A009786,2022-07-21,P.VIAJE,recreacion,recreacion_1,P.VIAJE10,-1416.0,202207,especifico,V088,G061,,P048,,,
A009787,2022-07-21,P.VIAJE,transporte,transporte_1,P.VIAJE1,-2915.5350000000003,202207,especifico,V088,G061,,P048,,,
A009788,2022-07-22,P.VIAJE,consumible,consumible_9526,P.VIAJE4,-9805.5,202207,especifico,V088,G061,,P048,,,
A009789,2022-07-22,P.VIAJE,consumible,consumible_7898,P.VIAJE2,-852.0,202207,especifico,V088,G061,,P048,,,
A009790,2022-07-22,P.VIAJE,transporte,transporte_10,P.VIAJE1,-5905.4400000000005,202207,especifico,V088,G061,,P048,,,
A009791,2022-07-22,P.VIAJE,consumible,consumible_10426,P.VIAJE4,-4095.0,202207,especifico,V088,G061,,P048,,,
A009792,2022-07-22,P.VIAJE,consumible,consumible_8128,P.VIAJE2,-7761.0,202207,especifico,V088,G061,,P048,,,
A009793,2022-07-22,P.VIAJE,consumible,consumible_8278,P.VIAJE2,-2614.5,202207,especifico,V088,G061,,P048,,,
A009794,2022-07-22,P.VIAJE,recreacion,recreacion_2,P.VIAJE2,-3178.5,202207,especifico,V088,G061,,P048,,,
A009795,2022-07-22,P.VIAJE,consumible,consumible_10488,P.VIAJE2,-816.75,202207,especifico,V088,G061,,P048,,,
A009796,2022-07-22,P.VIAJE,consumible,consumible_7479,P.VIAJE1,-711.0,202207,especifico,V088,G061,,P048,,,
A009797,2022-07-22,P.VIAJE,consumible,consumible_7153,P.VIAJE7,-1733.25,202207,especifico,V088,G061,,P048,,,
A009798,2022-07-22,P.VIAJE,consumible,consumible_7066,P.VIAJE4,-1310.25,202207,especifico,V088,G061,,P048,,,
A009801,2022-07-23,P.VIAJE,consumible,consumible_8275,P.VIAJE5,-5293.5,202207,especifico,V088,G061,,P048,,,
A009802,2022-07-23,P.VIAJE,consumible,consumible_11739,P.VIAJE1,-14106.0,202207,especifico,V088,G061,,P048,,,
A009803,2022-07-23,P.VIAJE,recreacion,recreacion_3,P.VIAJE3,-3531.0,202207,especifico,V088,G061,,P048,,,
A009804,2022-07-23,P.VIAJE,consumible,consumible_9843,P.VIAJE7,-1416.0,202207,especifico,V088,G061,,P048,,,
A009805,2022-07-23,P.VIAJE,consumible,consumible_7863,P.VIAJE7,-852.0,202207,especifico,V088,G061,,P048,,,
A009806,2022-07-23,P.VIAJE,transporte,transporte_2,P.VIAJE7,-2782.29,202207,especifico,V088,G061,,P048,,,
A009809,2022-07-24,P.VIAJE,transporte,transporte_9,P.VIAJE10,-9474.150000000001,202207,especifico,V088,G061,,P048,,,
A009943,2022-07-26,P.GUSTOS,gustos,gustos_4903,P.GUSTOS1,-10581.0,202207,especifico,,,,,P.GUSTOS,,P012
A009944,2022-07-26,P.GUSTOS,gustos,gustos_4780,P.GUSTOS4,-68320.5,202207,especifico,,,,,P.GUSTOS,,P012
A010006,2022-08-01,P.RECREACION,consumible,consumible_9410,P.RECREACION8,-1063.5,202208,especifico,,,,,P.RECREACION,,P027
A010007,2022-08-01,P.RECREACION,transporte,transporte_18,P.RECREACION7,-711.0,202208,especifico,,,,,P.RECREACION,,P027
A010008,2022-08-01,P.RECREACION,transporte,transporte_7,P.RECREACION8,-13410.164999999999,202208,especifico,,,,,P.RECREACION,,P027
A010009,2022-08-01,P.RECREACION,transporte,transporte_7,P.RECREACION2,-1768.5,202208,especifico,,,,,P.RECREACION,,P027
A010010,2022-08-01,P.RECREACION,evento,evento_5673,P.RECREACION5,-33846.0,202208,especifico,,,,,P.RECREACION,,P027
A010011,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION10,-33846.0,202208,especifico,,,,,P.RECREACION,,P027
A010012,2022-08-01,P.RECREACION,consumible,consumible_8060,P.RECREACION8,-23905.5,202208,especifico,,,,,P.RECREACION,,P027
A010013,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_11,P.RECREACION1,-2614.5,202208,especifico,,,,,P.RECREACION,,P027
A010014,2022-08-01,P.RECREACION,transporte,transporte_20,P.RECREACION7,-3531.0,202208,especifico,,,,,P.RECREACION,,P027
A010015,2022-08-01,P.RECREACION,consumible,consumible_11616,P.RECREACION2,-3587.3999999999996,202208,especifico,,,,,P.RECREACION,,P027
