"id","tipo_razon_uso","grupo_viaje","id_presupuesto"
A010945,regular,,
A010946,regular,,
A010947,regular,,
A010948,regular,,
A010949,regular,,
A010950,especifico,,P007
A010951,especifico,,P027
A010952,especifico,,P027
A010953,regular,,
A010954,regular,,
A010955,especifico,,P027
A010956,especifico,,P027
A010957,regular,,
A010963,regular,,
A010964,regular,,
A010965,regular,,
A010967,regular,,
A010968,regular,,
A010969,regular,,
A010970,regular,,
A010971,regular,,
A010972,regular,,
A010973,regular,,
A010974,regular,,
A010976,regular,,
A010979,especifico,G066,P060
A010980,especifico,G066,P060
A010981,especifico,G066,P060
A010982,especifico,G066,P060
A010983,regular,,
A010984,regular,,
A010985,regular,,
A010986,regular,,
A010987,regular,,
A010988,regular,,
A010989,regular,,
A010990,regular,,
A010991,regular,,
A010992,regular,,
A010993,regular,,
A010994,regular,,
A010995,regular,,
A010996,especifico,G066,P060
A010997,especifico,G066,P060
A010998,especifico,G066,P060
A010999,especifico,G066,P060
A011000,especifico,G066,P060
A011001,especifico,G066,P060
A011002,especifico,G066,P060
A011003,especifico,G066,P060
A011004,especifico,G066,P060
A011005,especifico,G066,P060
A011006,especifico,G066,P060
A011007,especifico,G066,P060
A011008,especifico,G066,P060
A011009,especifico,G066,P060
A011010,especifico,G066,P060
A011011,especifico,G066,P060
A011012,especifico,G066,P060
A011013,especifico,G066,P060
A011014,especifico,G066,P060
A011015,especifico,G066,P060
A011016,especifico,G066,P060
A011017,especifico,G066,P060
A011018,especifico,G066,P060
A011019,especifico,G066,P060
A011020,especifico,G066,P060
A011021,especifico,G066,P060
A011022,especifico,G066,P060
A011023,especifico,G066,P060
A011024,especifico,G066,P060
A011025,especifico,G066,P060
A011026,especifico,G066,P060
A011027,especifico,G066,P060
A011028,especifico,G066,P060
A011029,especifico,G066,P060
A011030,especifico,G066,P060
A011031,especifico,G066,P060
A011032,especifico,G066,P060
A011033,especifico,G066,P060
A011034,especifico,G066,P060
A011035,especifico,G066,P060
A011036,especifico,G066,P060
A011037,especifico,G066,P060
A011038,especifico,G066,P060
A011039,especifico,G066,P005
A011040,especifico,G066,P006
A011041,especifico,G066,P060
A011042,especifico,G066,P060
A011043,especifico,G066,P060
A011044,especifico,G066,P060
A011045,especifico,G066,P060
A011046,especifico,G066,P060
A011051,especifico,G066,P060
A011052,especifico,G066,P060
A011053,especifico,G066,P060
A011054,especifico,G066,P060
A011055,especifico,G066,P060
A011056,especifico,G066,P060
A011057,especifico,G066,P060
A011058,especifico,G066,P060
A011059,especifico,G066,P060
A011060,especifico,G066,P060
A011061,especifico,G066,P060
A011062,especifico,G066,P060
A011063,especifico,G066,P060
A011064,especifico,G066,P060
A011065,especifico,G066,P060
A011066,especifico,G066,P060
A011067,especifico,G066,P060
A011068,especifico,G066,P060
A011069,especifico,G066,P060
A011070,regular,,
A011071,especifico,G066,P060
A011072,especifico,G066,P060
A011073,especifico,G066,P060
A011074,especifico,G066,P060
A011075,especifico,G066,P060
A011076,especifico,G066,P060
A011077,especifico,G066,P060
A011078,especifico,G066,P060
A011079,especifico,G066,P060
A011080,especifico,G066,P060
A011081,especifico,G066,P060
A011082,especifico,G066,P060
A011083,especifico,G066,P060
A011084,especifico,G066,P060
A011085,regular,,
A011086,especifico,G066,P060
A011087,especifico,G066,P060
A011088,especifico,G066,P060
A011089,especifico,G066,P060
A011090,especifico,G066,P060
A011091,especifico,G066,P060
A011092,especifico,G066,P060
A011093,especifico,G066,P060
A011095,especifico,G066,P060
A011096,especifico,G066,P060
A011097,regular,,
A011098,especifico,G066,P060
A011099,especifico,G066,P060
A011100,especifico,G066,P060
A011101,especifico,G066,P060
A011102,regular,,
A011103,regular,,
A011104,regular,,
A011105,regular,,
A011106,regular,,
A011107,regular,,
A011108,regular,,
A011109,regular,,
A011110,regular,,
A011111,regular,,
A011112,regular,,
A011113,regular,,
A011114,regular,,
A011115,regular,,
A011116,regular,,
A011117,regular,,
A011118,regular,,
A011119,regular,,
A011120,regular,,
A011121,regular,,
A011122,regular,,
A011123,regular,,
A011124,regular,,
A011125,regular,,
A011126,regular,,
A011127,regular,,
A011128,regular,,
A011129,regular,,
A011130,regular,,
A011131,regular,,
A011132,especifico,,P006
A011133,regular,,
A011134,regular,,
A011135,regular,,
A011136,regular,,
A011137,regular,,
A011138,regular,,
A011139,regular,,
A011140,regular,,
A011141,regular,,
A011142,regular,,
A011143,regular,,
A011144,regular,,
A011145,regular,,
A011146,regular,,
A011147,regular,,
A011148,regular,,
A011149,regular,,
A011150,regular,,
A011151,regular,,
A011152,regular,,
A011153,regular,,
A011154,regular,,
A011155,regular,,
A011156,regular,,
A011157,regular,,
A011158,regular,,
A011159,regular,,
A011160,regular,,
A011161,regular,,
A011162,regular,,
A011163,regular,,
A011164,regular,,
A011165,regular,,
A011166,regular,,
A011167,regular,,
A011168,regular,,
A011169,regular,,
A011170,regular,,
A011171,regular,,
A011172,regular,,
A011173,regular,,
A011174,regular,,
A011175,regular,,
A011176,regular,,
A011177,especifico,,P003
A011178,regular,,
A011179,regular,,
A011180,regular,,
A011181,regular,,
A011182,regular,,
A011183,regular,,
A011184,regular,,
A011185,regular,,
A011186,regular,,
A011187,regular,,
A011188,regular,,
A011189,regular,,
A011190,regular,,
A011191,regular,,
A011192,regular,,
A011193,regular,,
A011194,regular,,
A011195,regular,,
A011196,regular,,
A011197,regular,,
A011198,regular,,
A011199,regular,,
A011200,regular,,
A011202,regular,,
A011207,especifico,,P027
A011208,especifico,,P027
A011209,especifico,,P027
A011210,regular,,
A011211,regular,,
A011212,regular,,
A011213,regular,,
A011214,regular,,
A011215,regular,,
A011216,regular,,
A011217,regular,,
A011218,regular,,
A011219,regular,,
A011220,regular,,
A011221,regular,,
A011222,regular,,
A011223,regular,,
A011224,regular,,
A011228,regular,,
A011229,regular,,
A011230,regular,,
A011231,regular,,
A011232,regular,,
A011233,regular,,
A011234,regular,,
A011235,regular,,
A011236,regular,,
A011237,regular,,
A011238,especifico,,P004
A011239,regular,,
A011240,regular,,
A011241,regular,,
A011242,regular,,
A011243,regular,,
A011244,regular,,
A011245,regular,,
A011246,regular,,
A011247,regular,,
A011248,regular,,
A011249,regular,,
A011250,regular,,
A011251,regular,,
A011252,regular,,
A011253,regular,,
A011254,regular,,
A011258,regular,,
A011259,regular,,
A011260,regular,,
A011261,regular,,
A011262,regular,,
A011263,regular,,
A011264,regular,,
A011265,regular,,
A011266,regular,,
A011267,regular,,
A011268,regular,,
A011269,regular,,
A011270,regular,,
A011271,regular,,
A011272,regular,,
A011274,regular,,
A011275,regular,,
A011278,regular,,
A011279,regular,,
A011280,regular,,
A011281,regular,,
A011282,regular,,
A011283,regular,,
A011284,regular,,
A011285,regular,,
A011286,regular,,
A011287,regular,,
A011288,regular,,
A011289,regular,,
A011290,regular,,
A011291,regular,,
A011292,regular,,
A011293,regular,,
A011294,regular,,
A011295,regular,,
A011296,regular,,
A011297,regular,,
A011298,regular,,
A011299,regular,,
A011300,regular,,
A011301,regular,,
A011302,regular,,
A011303,regular,,
A011304,regular,,
A011306,regular,,
A011307,regular,,
A011308,regular,,
A011309,regular,,
A011310,regular,,
A011311,regular,,
A011312,regular,,
A011313,regular,,
A011314,regular,,
A011315,regular,,
A011316,regular,,
A011317,regular,,
A011318,regular,,
A011319,regular,,
A011320,regular,,
A011321,regular,,
A011322,regular,,
A011323,regular,,
A011324,regular,,
A011325,regular,,
A011326,regular,,
A011327,regular,,
A011328,regular,,
A011329,regular,,
A011330,regular,,
A011331,regular,,
A011332,regular,,
A011333,regular,,
A011334,regular,,
A011335,regular,,
A011336,regular,,
A011337,regular,,
A011338,regular,,
A011339,regular,,
A011340,regular,,
A011341,regular,,
A011342,regular,,
A011344,regular,,
A011345,regular,,
A011346,regular,,
A011347,regular,,
A011348,regular,,
A011349,regular,,
A011350,regular,,
A011351,regular,,
A011352,regular,,
A011353,regular,,
A011354,regular,,
A011355,regular,,
A011356,regular,,
A011357,regular,,
A011358,regular,,
A011359,regular,,
A011360,regular,,
A011361,regular,,
A011362,regular,,
A011363,regular,,
A011364,regular,,
A011365,regular,,
A011366,regular,,
A011367,regular,,
A011368,regular,,
A011369,regular,,
A011370,regular,,
A011371,regular,,
A011373,especifico,,P064
A011374,regular,,
A011375,regular,,
A011376,regular,,
A011377,regular,,
A011378,regular,,
A011379,regular,,
A011380,regular,,
A011381,regular,,
A011382,regular,,
A011383,regular,,
A011384,regular,,
A011385,regular,,
A011386,regular,,
A011387,regular,,
A011388,regular,,
A011389,regular,,
A011390,regular,,
A011391,regular,,
A011392,regular,,
A011393,regular,,
A011394,regular,,
A011395,regular,,
A011396,regular,,
A011397,regular,,
A011398,regular,,
A011399,regular,,
A011400,regular,,
A011401,regular,,
A011402,regular,,
A011403,regular,,
A011404,regular,,
A011405,regular,,
A011406,regular,,
A011407,regular,,
A011408,regular,,
A011410,especifico,,P005
A011415,regular,,
A011416,regular,,
A011417,regular,,
A011418,regular,,
A011419,regular,,
A011420,regular,,
A011421,regular,,
A011422,regular,,
A011423,regular,,
A011424,regular,,
A011425,regular,,
A011426,regular,,
A011427,regular,,
A011428,regular,,
A011429,regular,,
A011430,regular,,
A011431,regular,,
A011432,regular,,
A011433,regular,,
A011434,regular,,
A011435,regular,,
A011436,regular,,
A011437,regular,,
A011438,regular,,
A011439,regular,,
A011440,regular,,
A011445,regular,,
A011446,regular,,
A011447,regular,,
A011448,regular,,
A011449,regular,,
A011450,regular,,
A011451,regular,,
A011452,regular,,
A011453,regular,,
A011454,regular,,
A011455,regular,,
A011456,regular,,
A011457,regular,,
A011458,regular,,
A011459,regular,,
A011460,regular,,
A011461,regular,,
A011462,regular,,
A011463,regular,,
A011464,regular,,
A011465,regular,,
A011466,regular,,
A011467,regular,,
A011468,regular,,
A011469,regular,,
A011470,regular,,
A011471,regular,,
A011472,regular,,
A011473,regular,,
A011474,regular,,
A011475,regular,,
A011476,regular,,
A011477,regular,,
A011478,regular,,
A011479,regular,,
A011480,regular,,
A011481,regular,,
A011482,regular,,
A011483,regular,,
A011484,regular,,
A011485,regular,,
A011486,regular,,
A011487,regular,,
A011488,regular,,
A011489,regular,,
A011490,regular,,
A011491,regular,,
A011492,regular,,
A011493,regular,,
A011494,regular,,
A011495,regular,,
A011496,regular,,
A011497,regular,,
A011498,regular,,
A011499,regular,,
A011500,regular,,
A011501,regular,,
A011502,regular,,
A011503,regular,,
A011504,regular,,
A011505,regular,,
A011506,regular,,
A011507,regular,,
A011508,regular,,
A011509,regular,,
A011510,regular,,
A011511,regular,,
A011512,regular,,
A011513,regular,,
A011514,regular,,
A011515,regular,,
A011516,regular,,
A011517,regular,,
A011518,regular,,
A011519,regular,,
A011520,regular,,
A011521,regular,,
A011522,regular,,
A011523,regular,,
A011524,regular,,
A011525,regular,,
A011526,regular,,
A011527,regular,,
A011528,regular,,
A011529,regular,,
A011530,regular,,
A011531,regular,,
A011532,regular,,
A011533,regular,,
A011534,regular,,
A011535,regular,,
A011536,regular,,
A011537,regular,,
A011538,regular,,
A011539,regular,,
A011540,regular,,
A011541,regular,,
A011542,regular,,
A011543,regular,,
A011544,regular,,
A011545,regular,,
A011546,regular,,
A011547,regular,,
A011548,regular,,
A011549,regular,,
A011550,regular,,
A011551,regular,,
A011552,regular,,
A011553,regular,,
A011554,regular,,
A011555,regular,,
A011556,regular,,
A011557,regular,,
A011558,regular,,
A011560,regular,,
A011564,regular,,
A011565,regular,,
A011566,regular,,
A011567,regular,,
A011568,regular,,
A011569,regular,,
A011570,regular,,
A011571,regular,,
A011572,regular,,
A011573,regular,,
A011574,especifico,,P005
A011576,regular,,
A011577,regular,,
A011578,regular,,
A011579,regular,,
A011580,regular,,
A011581,regular,,
A011582,regular,,
A011583,regular,,
A011584,regular,,
A011585,regular,,
A011586,regular,,
A011587,regular,,
A011588,regular,,
A011589,regular,,
A011590,regular,,
A011591,regular,,
A011595,regular,,
A011596,regular,,
A011597,regular,,
A011598,regular,,
A011599,regular,,
A011600,regular,,
A011601,regular,,
A011602,regular,,
A011603,regular,,
A011604,regular,,
A011606,regular,,
A011610,especifico,G071,P005
A011611,regular,,
A011612,regular,,
A011613,regular,,
A011614,regular,,
A011615,regular,,
A011616,regular,,
A011617,regular,,
A011618,regular,,
A011619,regular,,
A011620,regular,,
A011621,regular,,
A011622,regular,,
A011623,regular,,
A011624,regular,,
A011625,regular,,
A011626,regular,,
A011627,regular,,
A011628,regular,,
A011629,regular,,
A011630,regular,,
A011631,regular,,
A011632,regular,,
A011633,regular,,
A011634,regular,,
A011635,regular,,
A011636,regular,,
A011637,regular,,
A011638,regular,,
A011639,regular,,
A011640,regular,,
A011641,regular,,
A011642,regular,,
A011643,regular,,
A011644,regular,,
A011645,regular,,
A011646,regular,,
A011647,regular,,
A011648,regular,,
A011649,regular,,
A011650,regular,,
A011651,regular,,
A011652,regular,,
A011653,regular,,
A011654,regular,,
A011655,regular,,
A011656,regular,,
A011657,regular,,
A011658,regular,,
A011659,regular,,
A011660,regular,,
A011661,regular,,
A011662,regular,,
A011663,regular,,
A011664,regular,,
A011665,regular,,
A011666,regular,,
A011672,regular,,
A011673,regular,,
A011674,regular,,
A011674-1,regular,,
A011675,regular,,
A011676,regular,,
A011677,regular,,
A011678,regular,,
A011679,regular,,
A011680,regular,,
A011681,regular,,
A011682,regular,,
A011683,regular,,
A011684,regular,,
A011685,regular,,
A011686,regular,,
A011687,regular,,
A011688,regular,,
A011689,regular,,
A011690,regular,,
A011691,regular,,
A011692,regular,,
A011693,regular,,
A011694,regular,,
A011695,regular,,
A011696,regular,,
A011697,regular,,
A011698,regular,,
A011699,regular,,
A011700,regular,,
A011701,regular,,
A011702,regular,,
A011703,regular,,
A011704,regular,,
A011705,regular,,
A011706,regular,,
A011707,regular,,
A011708,regular,,
A011709,regular,,
A011710,regular,,
A011711,regular,,
A011712,regular,,
A011713,regular,,
A011714,regular,,
A011715,regular,,
A011716,regular,,
A011717,regular,,
A011718,regular,,
A011719,regular,,
A011722,especifico,,P012
A011723,especifico,,P012
A011724,regular,,
A011725,regular,,
A011726,regular,,
A011727,regular,,
A011728,regular,,
A011729,regular,,
A011730,regular,,
A011731,regular,,
A011732,regular,,
A011733,regular,,
A011734,regular,,
A011735,regular,,
A011736,regular,,
A011737,regular,,
A011738,regular,,
A011739,regular,,
A011740,regular,,
A011741,regular,,
A011742,regular,,
A011743,regular,,
A011744,regular,,
A011745,regular,,
A011746,regular,,
A011747,regular,,
A011748,regular,,
A011749,regular,,
A011750,regular,,
A011751,regular,,
A011752,regular,,
A011753,regular,,
A011754,regular,,
A011755,regular,,
A011756,regular,,
A011757,regular,,
A011758,regular,,
A011759,regular,,
A011760,regular,,
A011761,regular,,
A011762,regular,,
A011763,regular,,
A011764,regular,,
A011765,regular,,
A011766,regular,,
A011767,regular,,
A011768,regular,,
A011769,regular,,
A011770,regular,,
A011771,regular,,
A011772,regular,,
A011773,regular,,
A011774,regular,,
A011778,regular,,
A011779,regular,,
A011780,regular,,
A011781,regular,,
A011782,regular,,
A011783,regular,,
A011784,regular,,
A011785,regular,,
A011786,regular,,
A011787,regular,,
A011788,regular,,
A011789,regular,,
A011790,regular,,
A011791,regular,,
A011792,regular,,
A011793,regular,,
A011794,regular,,
A011795,regular,,
A011796,regular,,
A011797,regular,,
A011798,especifico,G067,P061
A011804,regular,,
A011805,regular,,
A011806,regular,,
A011807,regular,,
A011808,regular,,
A011809,regular,,
A011813,regular,,
A011814,regular,,
A011815,regular,,
A011816,regular,,
A011817,regular,,
A011818,regular,,
A011819,regular,,
A011820,regular,,
A011821,regular,,
A011822,regular,,
A011823,regular,,
A011824,regular,,
A011825,regular,,
A011826,regular,,
A011827,regular,,
A011828,regular,,
A011829,regular,,
A011830,regular,,
A011831,regular,,
A011832,regular,,
A011833,regular,,
A011834,regular,,
A011835,regular,,
A011836,regular,,
A011837,regular,,
A011838,regular,,
A011839,regular,,
A011840,regular,,
A011841,regular,,
A011842,regular,,
A011843,regular,,
A011844,regular,,
A011845,regular,,
A011846,regular,,
A011847,regular,,
A011848,regular,,
A011849,regular,,
A011850,regular,,
A011851,regular,,
A011852,regular,,
A011853,regular,,
A011854,regular,,
A011855,regular,,
A011856,regular,,
A011857,regular,,
A011858,regular,,
A011859,regular,,
A011860,regular,,
A011861,regular,,
A011862,regular,,
A011863,regular,,
A011864,regular,,
A011865,regular,,
A011866,regular,,
A011867,regular,,
A011868,regular,,
A011869,regular,,
A011870,regular,,
A011871,regular,,
A011872,regular,,
