"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_viaje","id_deuda","periodo_fact_c_diaria","metodo_pago_general"
A006358,2020-01-18,RECREACION,deuda,deuda: nombre_9,RECREACION3,credito_1,-4553.25,,D105,202001,credito
A006359,2020-01-18,RECREACION,evento,evento_7779,RECREACION1,efectivo,-10581.0,,,202001,efectivo
A006360,2020-01-18,RECREACION,consumible,consumible_8980,RECREACION10,credito_1,-3883.5,,,202001,credito
A006361,2020-01-18,RECREACION,transporte,transporte_3,RECREACION6,efectivo,-1063.5,,,202001,efectivo
A006362,2020-01-18,NECESIDAD,consumible,consumible_5378,NECESIDAD4,credito_1,-3002.25,,,202001,credito
A006363,2020-01-18,LIBRE,consumible,consumible_2259,LIBRE10,credito_1,-1698.0,,,202001,credito
A006364,2020-01-18,HOGAR,hogar,hogar2224,HOGAR8,efectivo,-358.5,,,202001,efectivo
A006365,2020-01-20,RECREACION,recreacion,recreacion: nombre_19,RECREACION8,efectivo,-2826.0,,,202001,efectivo
A006366,2020-01-20,DINERO,inversion,loc_3,DINERO10,debito_2,-105756.0,,,202001,debito
A006367,2020-01-21,TRANSPORTE,transporte,transporte_12,TRANSPORTE5,credito_1,-56436.314999999995,,,202001,credito
A006368,2020-01-23,INGRESO,actividad,actividad_15,INGRESO2,credito_1,-83830.5,V096,,202001,credito
A006369,2020-01-25,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE2,debito_2,42505.5,V078,D099,202001,debito
A006370,2020-01-25,RECREACION,recreacion,recreacion: nombre_6,RECREACION9,efectivo,-3531.0,,,202001,efectivo
A006371,2020-01-25,RECREACION,consumible,consumible_11500,RECREACION10,efectivo,-1768.5,,,202001,efectivo
A006372,2020-01-25,HOGAR,hogar,hogar2225,HOGAR9,efectivo,-358.5,,,202001,efectivo
A006373,2020-01-27,SUSCRIPCION,hogar,hogar_8806,SUSCRIPCION2,credito_1,-10510.5,,,202001,credito
A006374,2020-01-29,P.FORMAL,educacion,educacion_5255,P.FORMAL10,credito_1,-148910.46,,,202001,credito
A006375,2020-01-30,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE3,debito_2,42505.5,V078,D099,202001,debito
A006376,2020-01-30,HOGAR,gustos,gustos: nombre_2,HOGAR5,efectivo,-9171.0,,,202001,efectivo
A006377,2020-01-30,DINERO,inversion,loc_4,DINERO3,debito_2,-105756.0,,,202001,debito
A006378,2020-01-30,RECREACION,recreacion,recreacion: nombre_17,RECREACION10,efectivo,-1416.0,,,202001,efectivo
A006379,2020-01-30,LIBRE,consumible,consumible_2562,LIBRE7,efectivo,-7056.0,,,202001,efectivo
A006380,2020-01-31,INGRESO,transaccion,transaccion_15,INGRESO10,debito_1,638272.095,,,202001,debito
A006381,2020-01-31,DINERO,transaccion,transaccion_1132,DINERO10,debito_1,-141006.0,,,202001,debito
A006382,2020-01-31,DINERO,transaccion,transaccion_1133,DINERO1,debito_2,140994.0,,,202001,debito
A006383,2020-01-31,DINERO,transaccion,"1.transaccion_1",DINERO2,credito_1,294237.735,,,202001,credito
A006384,2020-01-31,DINERO,transaccion,"4.transaccion_12",DINERO3,debito_1,-294249.735,,,202001,debito
A006385,2020-01-31,DINERO,transaccion,transaccion_8,DINERO8,credito_1,203286.38999999998,,,202001,credito
A006386,2020-01-31,DINERO,transaccion,transaccion_9,DINERO9,debito_1,-203298.38999999998,,,202001,debito
A006387,2020-01-31,DINERO,transaccion,transaccion_942,DINERO7,efectivo,70494.0,,,202001,efectivo
A006388,2020-01-31,DINERO,transaccion,transaccion_943,DINERO8,debito_2,-70506.0,,,202001,debito
A006389,2020-02-01,LIBRE,hogar,hogar_223,LIBRE6,efectivo,-42306.0,,,202002,efectivo
A006390,2020-02-01,NECESIDAD,consumible,consumible_7928,NECESIDAD4,efectivo,-28206.0,,,202002,efectivo
A006391,2020-02-01,LIBRE,deuda,deuda: nombre_9,LIBRE3,credito_1,-55662.93,,D106,202002,credito
A006392,2020-02-01,LIBRE,deuda,deuda: nombre_10,LIBRE4,efectivo,56394.0,,D106,202002,efectivo
A006393,2020-02-02,P.MANUAL,manualidad,manualidad_2,P.MANUAL2,credito_1,-1068.435,,,202002,credito
A006394,2020-02-02,P.MANUAL,manualidad,manualidad_6,P.MANUAL8,credito_1,-1068.435,,,202002,credito
A006395,2020-02-02,RECREACION,evento,evento_7970,RECREACION10,credito_1,-4588.5,,,202002,credito
A006396,2020-02-02,RECREACION,invitacion,invitacion: nombre_10,RECREACION1,credito_1,-4588.5,,,202002,credito
A006397,2020-02-02,RECREACION,invitacion,invitacion: nombre_9,RECREACION2,credito_1,-4588.5,,,202002,credito
A006398,2020-02-02,RECREACION,invitacion,invitacion: nombre_8,RECREACION3,credito_1,-4588.5,,,202002,credito
A006399,2020-02-02,RECREACION,transporte,transporte_4,RECREACION7,efectivo,-1063.5,,,202002,efectivo
A006400,2020-02-02,RECREACION,transporte,transporte_5,RECREACION9,efectivo,-358.5,,,202002,efectivo
A006401,2020-02-03,RECREACION,evento,evento_7851,RECREACION9,credito_1,-4941.0,,,202002,credito
A006402,2020-02-03,RECREACION,invitacion,invitacion: nombre_3,RECREACION4,credito_1,-4941.0,,,202002,credito
A006403,2020-02-03,NECESIDAD,necesidad,necesidad_15,NECESIDAD3,credito_1,-3196.125,,,202002,credito
A006404,2020-02-03,NECESIDAD,consumible,consumible_3416,NECESIDAD6,credito_1,-6280.5,,,202002,credito
A006405,2020-02-03,NECESIDAD,consumible,consumible_5377,NECESIDAD5,credito_1,-5455.65,,,202002,credito
A006406,2020-02-03,NECESIDAD,necesidad,necesidad_3,NECESIDAD5,credito_1,-8078.25,,,202002,credito
A006407,2020-02-03,RECREACION,consumible,consumible_9071,RECREACION9,efectivo,-3531.0,,,202002,efectivo
A006408,2020-02-06,RECREACION,consumible,consumible_10480,RECREACION10,credito_1,-4588.5,,,202002,credito
A006409,2020-02-06,RECREACION,consumible,consumible_13370,RECREACION10,credito_1,-6351.0,,,202002,credito
A006410,2020-02-06,RECREACION,consumible,consumible_12805,RECREACION5,credito_1,-11991.0,,,202002,credito
A006411,2020-02-10,TRANSPORTE,transporte,transporte_13,TRANSPORTE8,credito_1,-45831.0,,,202002,credito
A006412,2020-02-11,LIBRE,transaccion,transaccion_14,LIBRE9,debito_1,-292.22999999999996,,,202002,debito
A006413,2020-02-13,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE4,debito_2,42505.5,V078,D099,202002,debito
A006414,2020-02-13,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE5,debito_2,42505.5,V078,D099,202002,debito
A006415,2020-02-13,NECESIDAD,necesidad,necesidad_15,NECESIDAD3,debito_2,-7056.0,,,202002,debito
A006416,2020-02-13,DINERO,transaccion,transaccion_1134,DINERO2,debito_1,85933.5,,,202002,debito
A006417,2020-02-13,DINERO,transaccion,transaccion_1135,DINERO3,debito_2,-85945.5,,,202002,debito
A006418,2020-02-14,INGRESO,transaccion,transaccion_16,INGRESO1,debito_1,366594.0,,,202002,debito
A006419,2020-02-14,DINERO,transaccion,transaccion_1136,DINERO4,credito_1,449026.125,,,202002,credito
A006420,2020-02-14,DINERO,transaccion,transaccion_1137,DINERO5,debito_1,-449038.125,,,202002,debito
A006421,2020-02-14,SUSCRIPCION,hogar,hogar_8804,SUSCRIPCION4,credito_1,-49285.5,,,202002,credito
A006422,2020-02-14,RECREACION,recreacion,recreacion: nombre_17,RECREACION1,efectivo,-3531.0,,,202002,efectivo
A006423,2020-02-16,LIBRE,gustos,"8.gustos_16",LIBRE10,credito_1,-8731.08,,,202002,credito
A006424,2020-02-16,LIBRE,gustos,gustos_481,LIBRE8,credito_1,-14596.68,,,202002,credito
A006425,2020-02-16,P.VIAJE,evento,evento_5725,P.VIAJE5,credito_1,-711.0,V078,,202002,credito
A006426,2020-02-16,INGRESO,actividad,actividad_16,INGRESO3,credito_1,-711.0,V096,,202002,credito
A006427,2020-02-16,RECREACION,transporte,transporte_6,RECREACION2,efectivo,-3531.0,,,202002,efectivo
A006428,2020-02-20,DINERO,inversion,loc_3,DINERO6,debito_2,-105756.0,,,202002,debito
A006429,2020-02-20,NECESIDAD,necesidad,necesidad_17,NECESIDAD7,credito_1,-133956.0,,,202002,credito
A006430,2020-02-20,NECESIDAD,necesidad,necesidad_9,NECESIDAD10,credito_1,-21156.0,,,202002,credito
A006431,2020-02-21,LIBRE,recreacion,recreacion: nombre_18,LIBRE9,credito_1,-21156.0,,,202002,credito
A006432,2020-02-21,SUSCRIPCION,hogar,hogar_8803,SUSCRIPCION5,credito_1,-10510.5,,,202002,credito
A006433,2020-02-22,RECREACION,evento,evento_7769,RECREACION1,efectivo,-10581.0,,,202002,efectivo
A006434,2020-02-22,RECREACION,consumible,consumible_10058,RECREACION2,efectivo,-3531.0,,,202002,efectivo
A006435,2020-02-22,RECREACION,consumible,consumible_10489,RECREACION1,efectivo,-4941.0,,,202002,efectivo
A006436,2020-02-22,RECREACION,consumible,consumible_10547,RECREACION3,efectivo,-3531.0,,,202002,efectivo
A006437,2020-02-22,LIBRE,transaccion,transaccion_15,LIBRE5,efectivo,-711.0,,,202002,efectivo
A006438,2020-02-22,LIBRE,transaccion,transaccion_16,LIBRE7,efectivo,-1416.0,,,202002,efectivo
A006439,2020-02-22,RECREACION,consumible,consumible_12750,RECREACION10,credito_1,-20944.5,,,202002,credito
A006440,2020-02-22,RECREACION,invitacion,invitacion: nombre_4,RECREACION5,credito_1,-2121.0,,,202002,credito
A006441,2020-02-22,RECREACION,consumible,consumible_10348,RECREACION2,credito_1,-2121.0,,,202002,credito
A006442,2020-02-22,RECREACION,recreacion,recreacion_6,RECREACION1,credito_1,-3037.5,,,202002,credito
A006443,2020-02-24,P.GUSTOS,gustos,"7.gustos_3",P.GUSTOS3,credito_1,-188170.5,,,202002,credito
A006444,2020-02-25,LIBRE,gustos,gustos_446,LIBRE3,credito_1,-16150.5,,,202002,credito
A006445,2020-02-25,RECREACION,consumible,consumible_13122,RECREACION8,efectivo,-1063.5,V076,,202002,efectivo
A006446,2020-02-25,RECREACION,consumible,consumible_13423,RECREACION7,efectivo,-4941.0,V076,,202002,efectivo
A006447,2020-02-25,RECREACION,invitacion,invitacion: nombre_19,RECREACION6,efectivo,-2262.0,V076,,202002,efectivo
A006448,2020-02-25,RECREACION,consumible,consumible_9632,RECREACION8,efectivo,-3813.0,V076,,202002,efectivo
A006449,2020-02-26,RECREACION,deuda,deuda_8254,RECREACION6,credito_1,-8466.0,V077,D210,202002,credito
A006450,2020-02-26,RECREACION,deuda,deuda_8250,RECREACION10,credito_1,-1416.0,V077,D210,202002,credito
A006451,2020-02-26,RECREACION,deuda,deuda: nombre_1,RECREACION5,credito_1,-8466.0,V077,D210,202002,credito
A006452,2020-02-26,RECREACION,deuda,deuda: nombre_17,RECREACION6,credito_1,-1416.0,V077,D210,202002,credito
A006453,2020-02-26,RECREACION,deuda,deuda: nombre_19,RECREACION7,credito_1,-7056.0,V077,D210,202002,credito
A006454,2020-02-26,RECREACION,deuda,deuda: nombre_15,RECREACION8,credito_1,-1416.0,V077,D210,202002,credito
A006455,2020-02-26,RECREACION,deuda,deuda: nombre_12,RECREACION9,credito_1,-8466.0,V077,D210,202002,credito
A006456,2020-02-26,RECREACION,deuda,deuda: nombre_14,RECREACION10,credito_1,-1063.5,V077,D210,202002,credito
A006457,2020-02-26,RECREACION,deuda,deuda: nombre_20,RECREACION1,credito_1,-7056.0,V077,D210,202002,credito
A006458,2020-02-26,RECREACION,deuda,deuda: nombre_16,RECREACION2,credito_1,-1063.5,V077,D210,202002,credito
A006459,2020-02-26,HOGAR,hogar,hogar2226,HOGAR10,efectivo,-1768.5,,,202002,efectivo
A006460,2020-02-26,TRANSPORTE,transporte,transporte_14,TRANSPORTE4,efectivo,-288.0,,,202002,efectivo
A006461,2020-02-27,P.MANUAL,manualidad,manualidad_13,P.MANUAL9,credito_1,-6914.774399999999,,,202002,credito
A006462,2020-02-27,P.MANUAL,manualidad,manualidad_20,P.MANUAL8,credito_1,-570.2819999999999,,,202002,credito
A006463,2020-02-27,P.MANUAL,manualidad,"8.manualidad_20",P.MANUAL10,credito_1,-3530.718,,,202002,credito
A006464,2020-02-27,P.MANUAL,manualidad,manualidad_6,P.MANUAL2,credito_1,-1592.532,,,202002,credito
A006465,2020-02-27,NECESIDAD,necesidad,necesidad_12,NECESIDAD1,credito_1,-9171.0,,,202002,credito
A006466,2020-02-27,NECESIDAD,recreacion,recreacion_7,NECESIDAD2,efectivo,-3531.0,,,202002,efectivo
A006467,2020-02-28,INGRESO,transaccion,transaccion_17,INGRESO2,debito_1,572764.2,,,202002,debito
A006468,2020-02-28,DINERO,transaccion,transaccion_1138,DINERO6,debito_1,-183306.0,,,202002,debito
A006469,2020-02-28,DINERO,transaccion,transaccion_1139,DINERO7,debito_2,183294.0,,,202002,debito
A006470,2020-02-28,DINERO,transaccion,transaccion_10,DINERO10,credito_1,296483.16000000003,,,202002,credito
A006471,2020-02-28,DINERO,transaccion,transaccion_11,DINERO1,debito_1,-296495.16000000003,,,202002,debito
A006472,2020-02-28,RECREACION,deuda,deuda: nombre_13,RECREACION3,efectivo,45819.0,,D210,202002,efectivo
A006473,2020-02-29,LIBRE,hogar,hogar_215,LIBRE4,efectivo,-42306.0,,,202002,efectivo
A006474,2020-02-29,NECESIDAD,consumible,consumible_7925,NECESIDAD7,efectivo,-10581.0,,,202002,efectivo
A006475,2020-02-29,RECREACION,evento,evento_7762,RECREACION8,credito_1,-3672.0,,,202002,credito
A006476,2020-02-29,RECREACION,invitacion,invitacion: nombre_10,RECREACION7,credito_1,-3672.0,,,202002,credito
A006477,2020-02-29,RECREACION,consumible,consumible_9597,RECREACION3,credito_1,-6351.0,,,202002,credito
A006478,2020-02-29,RECREACION,consumible,consumible_12245,RECREACION5,credito_1,-2826.0,,,202002,credito
A006479,2020-02-29,RECREACION,consumible,consumible_12102,RECREACION8,credito_1,-2403.0,,,202002,credito
A006480,2020-03-01,HOGAR,hogar,hogar2006,HOGAR10,credito_1,-2121.0,,,202003,credito
A006481,2020-03-01,HOGAR,hogar,hogar1815,HOGAR9,credito_1,-13189.5,,,202003,credito
A006482,2020-03-01,HOGAR,manualidad,manualidad_7,HOGAR4,credito_1,-1557.0,,,202003,credito
A006483,2020-03-01,P.MANUAL,manualidad,manualidad_6,P.MANUAL7,credito_1,-2333.205,,,202003,credito
A006484,2020-03-02,DINERO,transaccion,transaccion_944,DINERO9,efectivo,28194.0,,,202003,efectivo
A006485,2020-03-02,DINERO,transaccion,transaccion_945,DINERO10,debito_2,-28206.0,,,202003,debito
A006486,2020-03-02,DINERO,inversion,loc_4,DINERO6,debito_2,-105756.0,,,202003,debito
A006487,2020-03-02,LIBRE,recreacion,recreacion: nombre_6,LIBRE10,efectivo,-7056.0,,,202003,efectivo
A006488,2020-03-05,NECESIDAD,consumible,consumible_7922,NECESIDAD10,efectivo,-17631.0,,,202003,efectivo
A006489,2020-03-06,NECESIDAD,consumible,consumible_5376,NECESIDAD6,credito_1,-4933.950000000001,,,202003,credito
A006490,2020-03-07,P.MANUAL,manualidad,manualidad_16,P.MANUAL1,credito_1,-5505.0,,,202003,credito
A006491,2020-03-07,P.MANUAL,manualidad,manualidad_11,P.MANUAL7,credito_1,-10440.0,,,202003,credito
A006492,2020-03-07,P.MANUAL,manualidad,manualidad_5,P.MANUAL5,credito_1,-6633.0,,,202003,credito
A006493,2020-03-07,LIBRE,deuda,deuda: nombre_5,LIBRE7,credito_1,-725.0999999999999,,D107,202003,credito
A006494,2020-03-07,LIBRE,deuda,deuda: nombre_14,LIBRE8,credito_1,-725.0999999999999,,D107,202003,credito
A006495,2020-03-07,P.MANUAL,manualidad,manualidad_10,P.MANUAL2,credito_1,-8113.5,,,202003,credito
A006496,2020-03-07,SUSCRIPCION,hogar,hogar_8802,SUSCRIPCION6,credito_1,-44068.5,,,202003,credito
A006497,2020-03-07,P.MANUAL,manualidad,manualidad_4,P.MANUAL5,credito_1,-8818.5,,,202003,credito
A006498,2020-03-07,LIBRE,consumible,consumible_6736,LIBRE3,credito_1,-1839.0,,,202003,credito
A006499,2020-03-07,LIBRE,consumible,consumible_4096,LIBRE3,credito_1,-3108.0,,,202003,credito
A006500,2020-03-07,NECESIDAD,necesidad,necesidad_16,NECESIDAD4,debito_2,-7056.0,,,202003,debito
A006501,2020-03-07,LIBRE,deuda,deuda: nombre_6,LIBRE9,debito_2,699.0,,D107,202003,debito
A006502,2020-03-07,LIBRE,deuda,deuda: nombre_15,LIBRE10,debito_2,699.0,,D107,202003,debito
A006503,2020-03-09,TRANSPORTE,transporte,transporte_14,TRANSPORTE10,credito_1,-70534.905,,,202003,credito
A006504,2020-03-11,LIBRE,consumible,consumible_2135,LIBRE4,credito_1,-1098.75,,,202003,credito
A006505,2020-03-12,LIBRE,deuda,deuda: nombre_2,LIBRE1,efectivo,1404.0,,D108,202003,efectivo
A006506,2020-03-12,LIBRE,deuda,deuda: nombre_5,LIBRE2,credito_1,-1627.5,,D108,202003,credito
A006507,2020-03-12,P.VIAJE,hogar,hogar_4783,P.VIAJE7,credito_1,-1839.0,V078,,202003,credito
A006508,2020-03-13,DINERO,transaccion,transaccion_946,DINERO1,efectivo,84594.0,,,202003,efectivo
A006509,2020-03-13,DINERO,transaccion,transaccion_947,DINERO2,debito_1,-84606.0,,,202003,debito
A006510,2020-03-13,P.VIAJE,transporte,transporte_3,P.VIAJE10,credito_1,-17674.004999999997,V078,,202003,credito
A006511,2020-03-13,P.VIAJE,recreacion,recreacion_19,P.VIAJE4,efectivo,-3531.0,V078,,202003,efectivo
A006512,2020-03-13,INGRESO,actividad,actividad_3,INGRESO6,credito_1,-366606.0,V078,,202003,credito
A006513,2020-03-13,P.VIAJE,gustos,"4.gustos_20",P.VIAJE3,credito_1,-31731.0,V078,,202003,credito
A006514,2020-03-13,P.VIAJE,consumible,consumible_10467,P.VIAJE3,credito_1,-9171.0,V078,,202003,credito
A006515,2020-03-13,P.VIAJE,consumible,consumible_8419,P.VIAJE1,credito_1,-2614.5,V078,,202003,credito
A006516,2020-03-13,P.VIAJE,gustos,gustos_5479,P.VIAJE1,efectivo,-1063.5,V078,,202003,efectivo
A006517,2020-03-13,P.VIAJE,consumible,consumible_8230,P.VIAJE10,credito_1,-1980.0,V078,,202003,credito
A006518,2020-03-13,P.VIAJE,transporte,transporte_12,P.VIAJE1,credito_1,-12671.325,V078,,202003,credito
A006519,2020-03-13,INGRESO,transaccion,transaccion_18,INGRESO3,debito_1,366594.0,,,202003,debito
A006520,2020-03-13,P.VIAJE,consumible,consumible_10428,P.VIAJE2,credito_1,-9805.5,V078,,202003,credito
A006521,2020-03-13,P.VIAJE,consumible,consumible_8198,P.VIAJE2,efectivo,-358.5,V078,,202003,efectivo
A006522,2020-03-14,P.VIAJE,consumible,consumible_7133,P.VIAJE7,credito_1,-1803.75,V078,,202003,credito
A006523,2020-03-14,P.VIAJE,consumible,consumible_9465,P.VIAJE5,credito_1,-1345.5,V078,,202003,credito
A006524,2020-03-14,P.VIAJE,consumible,consumible_10860,P.VIAJE10,credito_1,-605.25,V078,,202003,credito
A006525,2020-03-14,P.VIAJE,consumible,consumible_10333,P.VIAJE7,credito_1,-1028.25,V078,,202003,credito
A006526,2020-03-14,P.VIAJE,consumible,consumible_11688,P.VIAJE2,credito_1,-6210.0,V078,,202003,credito
A006527,2020-03-14,P.VIAJE,consumible,consumible_11122,P.VIAJE8,credito_1,-2755.5,V078,,202003,credito
A006528,2020-03-14,P.VIAJE,recreacion,recreacion_8,P.VIAJE2,credito_1,-2826.0,V078,,202003,credito
A006529,2020-03-14,P.VIAJE,transporte,transporte_17,P.VIAJE2,credito_1,-11417.130000000001,V078,,202003,credito
A006530,2020-03-14,P.VIAJE,recreacion,recreacion_1,P.VIAJE5,efectivo,49344.0,V078,,202003,efectivo
A006531,2020-03-14,P.VIAJE,recreacion,recreacion_2,P.VIAJE7,credito_1,-49356.0,V078,,202003,credito
A006532,2020-03-14,P.VIAJE,consumible,consumible_8318,P.VIAJE2,efectivo,-31378.5,V078,,202003,efectivo
A006533,2020-03-15,P.VIAJE,consumible,consumible_9510,P.VIAJE10,credito_1,-7690.5,V078,,202003,credito
A006534,2020-03-15,P.VIAJE,consumible,consumible_7163,P.VIAJE7,credito_1,-2473.5,V078,,202003,credito
A006535,2020-03-15,P.VIAJE,recreacion,recreacion_9,P.VIAJE3,credito_1,-1063.5,V078,,202003,credito
A006536,2020-03-15,P.VIAJE,evento,evento_5642,P.VIAJE8,efectivo,-7056.0,V078,,202003,efectivo
A006537,2020-03-15,P.VIAJE,transporte,transporte_18,P.VIAJE4,credito_1,-7252.695000000001,V078,,202003,credito
A006538,2020-03-15,P.VIAJE,recreacion,recreacion_3,P.VIAJE8,efectivo,3166.5,V078,,202003,efectivo
A006539,2020-03-15,P.VIAJE,recreacion,recreacion_4,P.VIAJE9,credito_1,-3178.5,V078,,202003,credito
A006540,2020-03-15,P.VIAJE,consumible,consumible_8315,P.VIAJE5,efectivo,-7761.0,V078,,202003,efectivo
A006541,2020-03-15,P.VIAJE,consumible,consumible_8312,P.VIAJE8,efectivo,-5646.0,V078,,202003,efectivo
A006542,2020-03-16,P.VIAJE,transporte,transporte_16,P.VIAJE10,credito_1,-12612.105,V078,,202003,credito
A006543,2020-03-16,P.VIAJE,transporte,transporte_11,P.VIAJE1,efectivo,-7338.0,V078,,202003,efectivo
A006544,2020-03-16,P.VIAJE,evento,evento_5641,P.VIAJE9,efectivo,-5646.0,V078,,202003,efectivo
A006545,2020-03-16,P.VIAJE,consumible,consumible_8171,P.VIAJE9,efectivo,-711.0,V078,,202003,efectivo
A006546,2020-03-16,P.VIAJE,consumible,consumible_7172,P.VIAJE8,efectivo,-1416.0,V078,,202003,efectivo
A006547,2020-03-16,P.VIAJE,consumible,consumible_6897,P.VIAJE3,credito_1,-2050.5,V078,,202003,credito
A006548,2020-03-16,P.VIAJE,consumible,consumible_9806,P.VIAJE4,credito_1,-4306.5,V078,,202003,credito
A006549,2020-03-16,P.VIAJE,consumible,consumible_9794,P.VIAJE6,credito_1,-4024.5,V078,,202003,credito
A006550,2020-03-16,P.VIAJE,recreacion,recreacion_10,P.VIAJE4,credito_1,-2826.0,V078,,202003,credito
A006551,2020-03-16,P.VIAJE,consumible,consumible_11059,P.VIAJE1,efectivo,-3531.0,V078,,202003,efectivo
A006552,2020-03-16,P.VIAJE,transporte,transporte: nombre_6,P.VIAJE1,efectivo,-1134.0,V078,,202003,efectivo
A006553,2020-03-16,P.VIAJE,transporte,transporte_17,P.VIAJE2,credito_1,-10960.289999999999,V078,,202003,credito
A006554,2020-03-17,HOGAR,hogar,hogar2227,HOGAR1,efectivo,-711.0,,,202003,efectivo
A006555,2020-03-20,NECESIDAD,consumible,consumible_3414,NECESIDAD8,credito_1,-5646.0,,,202003,credito
A006556,2020-03-20,LIBRE,consumible,consumible_4376,LIBRE3,credito_1,-3954.0,,,202003,credito
A006557,2020-03-20,NECESIDAD,consumible,consumible_5375,NECESIDAD7,credito_1,-6774.0,,,202003,credito
A006558,2020-03-24,SUSCRIPCION,hogar,hogar_8801,SUSCRIPCION7,credito_1,-10510.5,,,202003,credito
A006559,2020-03-24,P.VIAJE,recreacion,recreacion_1,P.VIAJE5,credito_1,-711.0,V078,,202003,credito
A006560,2020-03-24,P.VIAJE,transporte,transporte_11,P.VIAJE5,credito_1,-888.66,V078,,202003,credito
A006561,2020-03-24,LIBRE,transaccion,transaccion_15,LIBRE1,debito_1,-292.22999999999996,,,202003,debito
A006562,2020-03-24,P.VIAJE,consumible,consumible_10877,P.VIAJE3,credito_1,-710.295,V078,,202003,credito
A006563,2020-03-26,INGRESO,transaccion,monedero,INGRESO10,efectivo,63444.0,,,202003,efectivo
A006564,2020-03-26,DINERO,transaccion,transaccion_435,DINERO9,efectivo,-128316.0,,,202003,efectivo
A006565,2020-03-26,DINERO,transaccion,transaccion_436,DINERO10,debito_1,128304.0,,,202003,debito
