id,fecha,clave,descripcion,lugar_de_uso,monto,id_viaje,moneda,tipo_cambio,periodo_fact_c_diaria
A013848,14/04/2024,consumible,consumible_9829,P.VIAJE1,-5031.5925,V120,Dolar Americano,964.38,202404
A011054,28/12/2022,regalo,regalo: nombre_16,P.VIAJE3,-13119,V100,Euro,915.17,202212
A013959,21/04/2024,deuda,deuda: nombre_7,P.VIAJE6,-17170.635,V125,Dolar Americano,954.44,202404
A008632,05/10/2021,regalo,regalo: nombre_7,P.VIAJE9,-8832.6,V084,Dolar Americano,810.9,202110
A013795-1,10/04/2024,deuda,deuda: nombre_20,P.VIAJE5,-1582.38,V116,Yen Japones,62263,202404
A014130,03/05/2024,deuda,deuda: nombre_6,P.VIAJE7,5555.04,V122,Yen Japones,61354,202405
A013694,02/04/2024,deuda,deuda: nombre_15,P.VIAJE6,22400.31,V126,Yen Japones,64274,202404
A009463,15/05/2022,regalo,regalo: nombre_7,P.VIAJE5,-605.25,V086,Euro,895.19,202205
A006261,25/12/2019,regalo,regalo: nombre_18,P.VIAJE6,-7651.02,V075,Dolar Americano,751.34,201912
A013906-1,19/04/2024,deuda,deuda: nombre_2,P.VIAJE9,-10718.475,V122,Yen Japones,61716,202404
A013659,27/03/2024,deuda,deuda: nombre_13,P.VIAJE6,-17687.4,V114,Euro,1059.13,202403
A013775,09/04/2024,consumible,consumible_10657,P.VIAJE3,-627.81,V116,Yen Japones,61984,202404
A013626,22/03/2024,consumible,consumible_7205,P.VIAJE5,-5857.5,V114,Euro,1061.55,202403
A013473,01/03/2024,regalo,regalo: nombre_7,P.VIAJE10,-13330.5,V114,Euro,1045.03,202403
A004847,21/03/2019,consumible,consumible_8640,P.VIAJE10,-1980,V052,Dolar Americano,667.03,201903
A002014,19/03/2017,consumible,consumible_7217,P.VIAJE3,-4077.375,V021,Euro,710.93,201703
A011059,31/12/2022,consumible,consumible_8592,P.VIAJE8,-1542.195,V100,Euro,907.32,202212
A014263,03/05/2024,deuda,deuda: nombre_20,P.VIAJE2,785.715,V123,Dolar Americano,938.78,202405
A009483,17/05/2022,regalo,regalo: nombre_8,P.VIAJE2,-605.25,V086,Euro,896.6,202205
A004893,24/03/2019,evento,evento_5655,P.VIAJE5,-1416,V052,Dolar Americano,678.23,201903
A013849,14/04/2024,consumible,consumible_10512,P.VIAJE8,-7544.565,V120,Dolar Americano,964.38,202404
A006270,26/12/2019,transporte,transporte_19,P.VIAJE2,-15789.258,V074,Euro,827.1,201912
A013767,09/04/2024,transporte,transporte_18,P.VIAJE1,-7341.525,V115,Dolar Americano,940.92,202404
A013975,23/04/2024,transporte,transporte_7,P.VIAJE2,-9891.8625,V128,Euro,1022.4,202404
A011035,22/12/2022,consumible,consumible_8089,P.VIAJE1,-17278.5,V100,Euro,921.36,202212
A013937,20/04/2024,deuda,deuda: nombre_5,P.VIAJE2,-3254.64,V123,Dolar Americano,954.44,202404
A005262,08/06/2019,deuda,deuda: nombre_5,P.VIAJE3,7044,V060,Yen Japones,64008,201906
A015649,13/04/2025,necesidad,necesidad_14,P.VIAJE2,-2191.5,V143,Yen Japones,67595,202504
A009456,14/05/2022,consumible,consumible_8066,P.VIAJE4,-852,V086,Euro,895.19,202205
A011904,25/05/2023,hogar,hogar_4834,P.VIAJE6,-371722.89,V101,Euro,868.24,202305
A005824,03/10/2019,recreacion,recreacion_17,P.VIAJE1,-2826,V066,Euro,785.21,201910
A010194,21/08/2022,transporte,transporte_17,P.VIAJE3,-6402.465,V093,Euro,947.26,202208
A013867,16/04/2024,transporte,transporte_4,P.VIAJE1,-14825.805,V122,Yen Japones,63334,202404
A013879-1,16/04/2024,deuda,deuda: nombre_1,P.VIAJE7,-1915.845,V122,Yen Japones,63334,202404
A005401,29/06/2019,consumible,consumible_11619,P.VIAJE1,-2262,V062,Dolar Americano,677.15,201906
A013776-1,09/04/2024,deuda,deuda: nombre_11,P.VIAJE7,-1784.01,V116,Yen Japones,61984,202404
A001415,23/09/2016,necesidad,necesidad_6,P.VIAJE6,-30459.18,V013,Dolar Americano,660.25,201609
A011004,16/12/2022,recreacion,recreacion_9,P.VIAJE6,-288,V100,Euro,936.78,202212
A003911,23/06/2018,consumible,consumible_8714,P.VIAJE6,-887.25,V047,Dolar Americano,638.14,201806
A013976,23/04/2024,regalo,regalo: nombre_1,P.VIAJE2,-1199.565,V128,Euro,1022.4,202404
A003900,22/06/2018,recreacion,recreacion_6,P.VIAJE5,-3531,V047,Dolar Americano,638.14,201806
A005258,08/06/2019,consumible,consumible_8512,P.VIAJE8,-12696,V060,Yen Japones,64008,201906
A014138,03/05/2024,deuda,deuda: nombre_15,P.VIAJE6,2070.93,V123,Dolar Americano,938.78,202405
A015477,26/02/2025,deuda,deuda: nombre_17,P.VIAJE8,95380.5,V143,Yen Japones,63125,202502
A013860,15/04/2024,consumible,consumible_10404,P.VIAJE6,-6921.345,V121,Dolar Americano,978.2,202404
A003146,10/12/2017,necesidad,necesidad_14,P.VIAJE5,-358.5,V038,Euro,771.25,201712
A013956,20/04/2024,consumible,consumible_10804,P.VIAJE6,-14363.325,V124,Euro,1016.86,202404
A014156,03/05/2024,deuda,deuda: nombre_1,P.VIAJE6,7751.115,V127,Yen Japones,61354,202405
A013861,15/04/2024,consumible,consumible_11068,P.VIAJE2,-11321.955,V121,Dolar Americano,978.2,202404
A011101,09/01/2023,transporte,transporte_5,P.VIAJE4,-711,V100,Euro,895.62,202301
A011877,15/05/2023,regalo,regalo: nombre_12,P.VIAJE3,-16926,V101,Euro,854.57,202305
A013718,02/04/2024,deuda,deuda: nombre_5,P.VIAJE10,20817.2325,V129,Yen Japones,64274,202404
A000982,14/05/2016,consumible,consumible_8465,P.VIAJE5,-11638.5,V009,Dolar Americano,691.26,201605
A013641,27/03/2024,hogar,hogar_4827,P.VIAJE3,-16362,V114,Euro,1059.13,202403
A009517,20/05/2022,consumible,consumible_7950,P.VIAJE10,-6703.5,V086,Euro,882.76,202205
A003896,22/06/2018,evento,evento_5657,P.VIAJE3,-7056,V047,Dolar Americano,638.14,201806
A003198,20/12/2017,deuda,deuda: nombre_11,P.VIAJE8,-67333.5,V047,Dolar Americano,619.6,201712
A014189,03/05/2024,deuda,deuda: nombre_15,P.VIAJE8,1772.01,V116,Yen Japones,61354,202405
A013764,09/04/2024,transporte,transporte_18,P.VIAJE4,-1576.74,V115,Dolar Americano,940.92,202404
A013608,15/03/2024,evento,evento_5804,P.VIAJE6,-7741.6125,V122,Yen Japones,63162,202403
A004880,23/03/2019,consumible,consumible_8351,P.VIAJE9,-56406,V052,Dolar Americano,678.23,201903
A013765-1,09/04/2024,deuda,deuda: nombre_5,P.VIAJE9,-3838.0275,V115,Dolar Americano,940.92,202404
A015694,17/04/2025,transporte,transporte_18,P.VIAJE7,-3531,V143,Yen Japones,67763,202504
A014252,03/05/2024,deuda,deuda: nombre_15,P.VIAJE1,3037.1325,V122,Yen Japones,61354,202405
A006271,27/12/2019,regalo,regalo: nombre_4,P.VIAJE7,-6844.5,V074,Euro,835.55,201912
A013913,19/04/2024,deuda,deuda: nombre_5,P.VIAJE3,-1296.15,V122,Yen Japones,61716,202404
A005256,08/06/2019,consumible,consumible_7138,P.VIAJE2,-3540.165,V060,Yen Japones,64008,201906
A011992,09/06/2023,regalo,regalo: nombre_19,P.VIAJE10,-10581,V103,Euro,846.33,202306
A008318,27/06/2021,invitacion,invitacion: nombre_17,RECREACION7,-22862.1,V082,Dolar Americano,732.6,202106
A009477,16/05/2022,recreacion,recreacion_7,P.VIAJE10,-2826,V086,Euro,894.03,202205
A013524,11/03/2024,evento,evento_5786,P.VIAJE4,-32567.4825,V119,Euro,1055.89,202403
A010814,14/11/2022,regalo,regalo: nombre_15,P.VIAJE2,-5646,V099,Euro,919.7,202211
A013208,11/01/2024,deuda,deuda: nombre_15,P.VIAJE4,-56899.5,V116,Yen Japones,62651,202401
A006298,31/12/2019,transporte,transporte_3,P.VIAJE9,-4236.705,V075,Dolar Americano,751.5,201912
A014178,03/05/2024,deuda,deuda: nombre_18,P.VIAJE8,4427.745,V133,Euro,1009.94,202405
A005696,20/09/2019,deuda,deuda: nombre_9,P.VIAJE3,44973,V064,Yen Japones,66683,201909
A005704,21/09/2019,consumible,consumible_10060,P.VIAJE10,-2279.625,V064,Yen Japones,66683,201909
A014179,03/05/2024,deuda,deuda: nombre_9,P.VIAJE9,5314.635,V133,Euro,1009.94,202405
A011798,28/04/2023,transporte,transporte_1,P.VIAJE2,-229695,V101,Euro,888.61,202304
A011025,20/12/2022,hogar,hogar_5116,P.VIAJE4,-14106,V100,Euro,939.88,202212
A014002,25/04/2024,deuda,deuda: nombre_6,P.VIAJE4,-900.645,V131,Dolar Americano,948.83,202404
A013114,26/12/2023,hogar,hogar_4823,P.VIAJE7,-88643.535,V113,Euro,983.81,202312
A001031,27/05/2016,deuda,deuda: nombre_15,P.VIAJE6,42294,V013,Dolar Americano,687.7,201605
A010546,05/10/2022,consumible,consumible_8378,P.VIAJE2,-8466,V097,Euro,928.62,202210
A011073,03/01/2023,consumible,consumible_9739,P.VIAJE1,-8818.5,V100,Euro,909.83,202301
A009468,15/05/2022,recreacion,recreacion_15,P.VIAJE10,-4236,V086,Euro,895.19,202205
A011082,05/01/2023,recreacion,recreacion_16,P.VIAJE1,-2967,V100,Euro,895.67,202301
A004871,22/03/2019,gustos,gustos_5186,P.VIAJE4,-3531,V052,Dolar Americano,678.23,201903
A014245,03/05/2024,deuda,deuda: nombre_5,P.VIAJE4,1903.845,V122,Yen Japones,61354,202405
A013758,07/04/2024,gustos,gustos_5300,P.VIAJE10,-59860.5,V115,Dolar Americano,948.15,202404
A003027,18/11/2017,consumible,consumible_7618,P.VIAJE2,-12906.09,V033,Yen Japones,55903,201711
A014749,11/08/2024,regalo,regalo: nombre_13,P.VIAJE2,-2473.5,V139,Euro,1017.4,202408
A014750,11/08/2024,consumible,consumible_10540,P.VIAJE10,-1768.5,V139,Euro,1017.4,202408
A013930,19/04/2024,consumible,consumible_11119,P.VIAJE1,-1076.895,V123,Dolar Americano,954.44,202404
A015458,17/02/2025,deuda,deuda_6195,P.VIAJE5,-402702,V143,Yen Japones,62537,202502
A014168,03/05/2024,deuda,deuda: nombre_7,P.VIAJE8,888.645,V131,Dolar Americano,938.78,202405
A013805,11/04/2024,recreacion,recreacion_9,P.VIAJE6,-5026.305,V118,Dolar Americano,954.7,202404
A013077,18/12/2023,necesidad,necesidad_8,P.VIAJE7,-30225.12,V113,Euro,954.58,202312
A004884,23/03/2019,regalo,regalo: nombre_19,P.VIAJE8,-3531,V052,Dolar Americano,678.23,201903
A003777,26/05/2018,consumible,consumible_8536,P.VIAJE4,-6985.5,V046,Yen Japones,57111,201805
A014129,03/05/2024,deuda,deuda: nombre_6,P.VIAJE6,481.155,V122,Yen Japones,61354,202405
A013778,09/04/2024,recreacion,recreacion_1,P.VIAJE1,-100.1175,V116,Yen Japones,61984,202404
A014226,03/05/2024,deuda,deuda: nombre_16,P.VIAJE5,144.87,V119,Euro,1009.94,202405
A010178,20/08/2022,recreacion,recreacion_14,P.VIAJE5,-570,V090,Euro,947.26,202208
A013815-1,12/04/2024,deuda,deuda: nombre_3,P.VIAJE10,-8763.51,V119,Euro,1026.29,202404
A013099,21/12/2023,recreacion,recreacion_19,P.VIAJE1,-6809.25,V113,Euro,966.5,202312
A014615,18/07/2024,consumible,consumible_7326,P.VIAJE4,-8889,V134,Yen Japones,59767,202407
A014024,26/04/2024,consumible,consumible_8516,P.VIAJE4,-7483.935,V132,Euro,1014.49,202404
A013213,11/01/2024,transporte,transporte_20,P.VIAJE6,-23992.215,V121,Dolar Americano,910.26,202401
A013853,15/04/2024,evento,3.evento_3,P.VIAJE8,-907438.29,V123,Dolar Americano,978.2,202404
A001449,25/09/2016,necesidad,necesidad_14,P.VIAJE2,-15152.22,V013,Dolar Americano,660.25,201609
A006293,31/12/2019,gustos,gustos_5424,P.VIAJE6,-9525.192,V075,Dolar Americano,751.5,201912
A011021,19/12/2022,consumible,consumible_7765,P.VIAJE5,-7902,V100,Euro,943.05,202212
A003880,20/06/2018,transporte,transporte_2,P.VIAJE7,-2826,V047,Dolar Americano,640.27,201806
A013716,02/04/2024,deuda,deuda: nombre_1,P.VIAJE8,13459.5,V128,Euro,1049.02,202404
A005399,29/06/2019,consumible,consumible_10041,P.VIAJE9,-1698,V062,Dolar Americano,677.15,201906
A014150,03/05/2024,deuda,deuda: nombre_12,P.VIAJE9,3242.64,V124,Euro,1009.94,202405
A013780,09/04/2024,consumible,consumible_9961,P.VIAJE9,-2883.4575,V116,Yen Japones,61984,202404
A013151,07/01/2024,consumible,consumible_10382,P.VIAJE8,-6985.5,V113,Euro,973.31,202401
A013786,09/04/2024,consumible,consumible_11026,P.VIAJE4,-634.155,V116,Yen Japones,61984,202404
A013355,05/02/2024,deuda,deuda: nombre_11,P.VIAJE8,147286.83,V123,Dolar Americano,953.4,202402
A014281,03/05/2024,deuda,deuda: nombre_15,P.VIAJE10,3281.0625,V128,Euro,1009.94,202405
A003244,31/12/2017,consumible,consumible_9844,RECREACION6,-14106,V042,Dolar Americano,614.65,201712
A013592,13/03/2024,deuda,deuda: nombre_4,P.VIAJE2,-20829.2325,V129,Yen Japones,63892,202403
A014036,27/04/2024,transporte,transporte_20,P.VIAJE4,-9382.5,V133,Euro,1014.49,202404
A013977,23/04/2024,deuda,deuda: nombre_11,P.VIAJE7,-15281.94,V128,Euro,1022.4,202404
A004865,22/03/2019,consumible,consumible_9476,P.VIAJE4,-633.45,V052,Dolar Americano,678.23,201903
A003910,23/06/2018,consumible,consumible_8816,P.VIAJE4,-3531,V047,Dolar Americano,638.14,201806
A001435,24/09/2016,necesidad,necesidad_4,P.VIAJE1,-14074.275,V013,Dolar Americano,660.25,201609
A014613,17/07/2024,recreacion,recreacion_18,P.VIAJE10,-3531,V134,Yen Japones,59248,202407
A010541,04/10/2022,consumible,consumible_9770,P.VIAJE10,-1768.5,V097,Euro,929.81,202210
A004858,21/03/2019,recreacion,recreacion_12,P.VIAJE6,-2826,V052,Dolar Americano,667.03,201903
A013475,01/03/2024,evento,evento_5745,P.VIAJE5,-70610.34,V122,Yen Japones,64232,202403
A005830,03/10/2019,transporte,transporte_12,P.VIAJE3,-6664.725,V066,Euro,785.21,201910
A011041,24/12/2022,hogar,hogar_5083,P.VIAJE7,-25879.5,V100,Euro,931.43,202212
A004877,23/03/2019,consumible,consumible_10675,P.VIAJE5,-2826,V052,Dolar Americano,678.23,201903
A001081,04/06/2016,consumible,consumible_8459,P.VIAJE1,-3178.5,V010,Euro,775.58,201606
A011080,05/01/2023,consumible,consumible_9731,P.VIAJE9,-11920.5,V100,Euro,895.67,202301
A013847,14/04/2024,consumible,consumible_11065,P.VIAJE5,-6288.255,V120,Dolar Americano,964.38,202404
A013107,23/12/2023,invitacion,invitacion: nombre_1,P.VIAJE10,-3531,V113,Euro,982.04,202312
A013609,15/03/2024,deuda,deuda: nombre_9,P.VIAJE8,-7741.6125,V122,Yen Japones,63162,202403
A005949,24/10/2019,deuda,deuda: nombre_17,RECREACION6,-4236,V070,Dolar Americano,723.73,201910
A005955,24/10/2019,invitacion,invitacion: nombre_19,RECREACION7,-1063.5,V070,Dolar Americano,723.73,201910
A011934,30/05/2023,regalo,regalo: nombre_9,P.VIAJE8,-10510.5,V101,Euro,863.26,202305
A003750,21/05/2018,deuda,deuda: nombre_7,P.VIAJE10,-14106,V046,Yen Japones,57363,201805
A008750,30/10/2021,consumible,consumible_9836,P.VIAJE4,-2826,V084,Dolar Americano,813.2,202110
A002006,19/03/2017,consumible,consumible_9655,P.VIAJE5,-9505.875,V021,Euro,710.93,201703
A001994,17/03/2017,consumible,consumible_10309,P.VIAJE1,-1363.125,V021,Euro,710.93,201703
A003026,18/11/2017,regalo,regalo: nombre_10,P.VIAJE3,-3875.745,V032,Dolar Americano,625.92,201711
A006301,31/12/2019,transaccion,transaccion_14,P.VIAJE6,1404,V075,Dolar Americano,751.5,201912
A007217,19/09/2020,consumible,consumible_8484,P.VIAJE6,-11427,V080,Yen Japones,72963,202009
A003138,09/12/2017,transporte,transporte_11,P.VIAJE8,-3133.38,V038,Euro,771.25,201712
A012938,17/11/2023,deuda,deuda: nombre_15,P.VIAJE9,-1085388.75,V115,Dolar Americano,884.92,202311
A004894,24/03/2019,consumible,consumible_11668,P.VIAJE2,-10581,V052,Dolar Americano,678.23,201903
A011996,12/06/2023,recreacion,recreacion_7,P.VIAJE6,-1416,V103,Euro,867.23,202306
A013658,27/03/2024,recreacion,recreacion_10,P.VIAJE8,-8818.5,V114,Euro,1059.13,202403
A009518,20/05/2022,consumible,consumible_10091,P.VIAJE9,-1204.5,V086,Euro,882.76,202205
A011013,17/12/2022,recreacion,recreacion_11,P.VIAJE6,-1416,V100,Euro,936.78,202212
A014180,03/05/2024,deuda,deuda: nombre_16,P.VIAJE10,31012.59,V133,Euro,1009.94,202405
A014077,30/04/2024,deuda,deuda: nombre_17,P.VIAJE1,9358.515,V133,Euro,1022.72,202404
A008635,05/10/2021,regalo,regalo: nombre_5,P.VIAJE10,-8832.6,V084,Dolar Americano,810.9,202110
A015671,14/04/2025,necesidad,necesidad_17,P.VIAJE6,-570,V143,Yen Japones,67562,202504
A014234,03/05/2024,deuda,deuda: nombre_14,P.VIAJE3,7532.565,V120,Dolar Americano,938.78,202405
A011898,23/05/2023,hogar,hogar_5136,P.VIAJE4,-23477.565,V101,Euro,864.35,202305
A014165,03/05/2024,deuda,deuda: nombre_9,P.VIAJE5,2522.835,V131,Dolar Americano,938.78,202405
A013775-1,09/04/2024,deuda,deuda: nombre_15,P.VIAJE6,-627.81,V116,Yen Japones,61984,202404
A010999,15/12/2022,consumible,consumible_11031,P.VIAJE9,-1761.45,V100,Euro,932.38,202212
A012470,20/08/2023,regalo,regalo: nombre_3,P.VIAJE8,-752452.5,V114,Euro,946.04,202308
A011892,20/05/2023,consumible,consumible_10579,P.VIAJE1,-3777.75,V101,Euro,861.83,202305
A011003,15/12/2022,consumible,consumible_8079,P.VIAJE1,-9171,V100,Euro,932.38,202212
A013846,14/04/2024,consumible,consumible_10406,P.VIAJE4,-6288.255,V120,Dolar Americano,964.38,202404
A014029,27/04/2024,deuda,deuda: nombre_18,P.VIAJE1,-124860.795,V133,Euro,1014.49,202404
A014739,11/08/2024,consumible,consumible_9733,P.VIAJE7,-10792.5,V139,Euro,1017.4,202408
A014738,11/08/2024,regalo,regalo: nombre_6,P.VIAJE8,-10087.5,V139,Euro,1017.4,202408
A014230,03/05/2024,deuda,deuda: nombre_17,P.VIAJE9,11917.3125,V119,Euro,1009.94,202405
A014639,27/07/2024,hogar,hogar_4831,P.VIAJE9,-1768.5,V138,Euro,1033.8,202407
A014215,03/05/2024,deuda,deuda: nombre_2,P.VIAJE4,7524.4575,V118,Dolar Americano,938.78,202405
A009476,16/05/2022,consumible,consumible_10740,P.VIAJE10,-5646,V086,Euro,894.03,202205
A014249,03/05/2024,deuda,deuda: nombre_17,P.VIAJE8,2102.655,V122,Yen Japones,61354,202405
A014036-1,27/04/2024,deuda,deuda: nombre_9,P.VIAJE7,-9382.5,V133,Euro,1014.49,202404
A008754,31/10/2021,regalo,regalo: nombre_5,P.VIAJE5,-10581,V084,Dolar Americano,813.2,202110
A013207,11/01/2024,transporte,transporte_17,P.VIAJE6,-56899.5,V116,Yen Japones,62651,202401
A013773,09/04/2024,consumible,consumible_10575,P.VIAJE5,-879.1425,V116,Yen Japones,61984,202404
A011896,23/05/2023,regalo,regalo: nombre_8,P.VIAJE7,-1767.795,V101,Euro,864.35,202305
A007215,19/09/2020,transporte,transporte_4,P.VIAJE7,-59715.27,V080,Yen Japones,72963,202009
A008312,26/06/2021,consumible,consumible_9769,RECREACION1,-8113.5,V082,Dolar Americano,732.6,202106
A006230,20/12/2019,recreacion,recreacion_15,RECREACION6,-2121,V073,Dolar Americano,756.35,201912
A013932-1,19/04/2024,deuda,deuda: nombre_8,P.VIAJE7,-648.6075,V123,Dolar Americano,954.44,202404
A013931-1,19/04/2024,deuda,deuda: nombre_2,P.VIAJE6,-648.6075,V123,Dolar Americano,954.44,202404
A006281,29/12/2019,regalo,regalo: nombre_13,P.VIAJE10,-16842.387,V074,Euro,835.55,201912
A004903,25/03/2019,consumible,consumible_9735,P.VIAJE5,-9171,V052,Dolar Americano,679.38,201903
A012594,18/09/2023,consumible,consumible_11700,P.VIAJE10,-15445.5,V108,Euro,944.61,202309
A014724,10/08/2024,consumible,consumible_7814,P.VIAJE6,-2403,V139,Euro,1017.4,202408
A006284,29/12/2019,gustos,gustos_5306,P.VIAJE4,-36838.161,V074,Euro,835.55,201912
A001411,23/09/2016,necesidad,1.necesidad_17,P.VIAJE7,-71785.575,V013,Dolar Americano,660.25,201609
A013349,05/02/2024,deuda,deuda: nombre_19,P.VIAJE2,229283.265,V122,Yen Japones,64116,202402
A013932,19/04/2024,consumible,consumible_9950,P.VIAJE10,-648.6075,V123,Dolar Americano,954.44,202404
A003142,09/12/2017,evento,evento_5862,P.VIAJE8,-15516,V038,Euro,771.25,201712
A014111,03/05/2024,deuda,deuda: nombre_9,P.VIAJE9,1878.465,V120,Dolar Americano,938.78,202405
A003906,23/06/2018,consumible,consumible_8456,P.VIAJE4,-14106,V047,Dolar Americano,638.14,201806
A013949,20/04/2024,transporte,transporte_20,P.VIAJE5,-3969.1575,V123,Dolar Americano,954.44,202404
A011077,04/01/2023,recreacion,recreacion_15,P.VIAJE10,-2826,V100,Euro,906.17,202301
A002007,19/03/2017,recreacion,recreacion_3,P.VIAJE8,-14934.375,V021,Euro,710.93,201703
A014736,11/08/2024,consumible,consumible_9537,P.VIAJE3,-10792.5,V139,Euro,1017.4,202408
A013085,19/12/2023,hogar,hogar_4795,P.VIAJE5,-1627.5,V113,Euro,945.58,202312
A008634,05/10/2021,regalo,regalo: nombre_6,P.VIAJE2,-8832.6,V084,Dolar Americano,810.9,202110
A014241,03/05/2024,deuda,deuda: nombre_16,P.VIAJE10,14813.805,V122,Yen Japones,61354,202405
A010845,19/11/2022,consumible,consumible_8581,P.VIAJE9,-9171,V099,Euro,970.32,202211
A013808-1,11/04/2024,deuda,deuda: nombre_1,P.VIAJE4,-8791.71,V118,Dolar Americano,954.7,202404
A013420,20/02/2024,transporte,transporte_17,P.VIAJE4,-32173.74,V119,Euro,1038.71,202402
A005715,21/09/2019,consumible,consumible_10836,P.VIAJE4,-1557,V064,Yen Japones,66683,201909
A003921,24/06/2018,consumible,consumible_9317,P.VIAJE3,-11991,V047,Dolar Americano,638.14,201806
A013594,13/03/2024,deuda,deuda: nombre_11,P.VIAJE3,-16758.915,V131,Dolar Americano,944.13,202403
A011895,23/05/2023,gustos,gustos_5510,P.VIAJE10,-8884.065,V101,Euro,864.35,202305
A013211,11/01/2024,transporte,transporte_20,P.VIAJE4,-29976.96,V120,Dolar Americano,910.26,202401
A013703,02/04/2024,deuda,deuda: nombre_15,P.VIAJE5,10221.7875,V120,Dolar Americano,974.2,202404
A009526,22/05/2022,transporte,transporte_14,P.VIAJE5,-3659.31,V086,Euro,882.76,202205
A014228,03/05/2024,deuda,deuda: nombre_15,P.VIAJE7,7532.565,V119,Euro,1009.94,202405
A012762,15/10/2023,transporte,transporte_3,P.VIAJE3,-84817.5,V110,Euro,987.32,202310
A014174,03/05/2024,deuda,deuda: nombre_2,P.VIAJE4,3260.97,V132,Euro,1009.94,202405
A013715,02/04/2024,deuda,deuda: nombre_1,P.VIAJE7,30815.19,V125,Dolar Americano,974.2,202404
A004861,22/03/2019,consumible,consumible_9568,P.VIAJE2,-4941,V052,Dolar Americano,678.23,201903
A005644,06/09/2019,deuda,deuda: nombre_8,P.VIAJE8,-44985,V064,Yen Japones,66492,201909
A015641,12/04/2025,regalo,regalo: nombre_2,P.VIAJE2,-15516,V143,Yen Japones,67595,202504
A014740,11/08/2024,regalo,regalo: nombre_4,P.VIAJE9,-3883.5,V139,Euro,1017.4,202408
A013800,10/04/2024,necesidad,necesidad_7,P.VIAJE4,-3158.76,V116,Yen Japones,62263,202404
A004886,24/03/2019,transporte,transporte_13,P.VIAJE9,-323.25,V052,Dolar Americano,678.23,201903
A013214,11/01/2024,deuda,deuda: nombre_16,P.VIAJE7,-23991.51,V121,Dolar Americano,910.26,202401
A010175,19/08/2022,consumible,consumible_9863,P.VIAJE7,-711,V089,Yen Japones,68929,202208
A001408,23/09/2016,transporte,transporte_2,P.VIAJE9,-38076,V013,Dolar Americano,660.25,201609
A004869,22/03/2019,deuda,deuda: nombre_1,P.VIAJE2,29.25,V052,Dolar Americano,678.23,201903
A004899,25/03/2019,regalo,regalo: nombre_17,P.VIAJE1,-3883.5,V052,Dolar Americano,679.38,201903
A001389,17/09/2016,gustos,gustos_5594,P.VIAJE6,-51747.36,V011,Dolar Americano,674.34,201609
A013888,17/04/2024,consumible,consumible_7384,P.VIAJE6,-627.4575,V122,Yen Japones,63314,202404
A011906,25/05/2023,hogar,hogar_5129,P.VIAJE1,-73405.665,V101,Euro,868.24,202305
A014083,30/04/2024,deuda,deuda: nombre_13,P.VIAJE4,19506.285,V133,Euro,1022.72,202404
A013573,12/03/2024,evento,evento_5784,P.VIAJE6,-19247.2125,V125,Dolar Americano,955.61,202403
A010164,19/08/2022,necesidad,necesidad_11,P.VIAJE8,-81852.27,V089,Yen Japones,68929,202208
A013883,16/04/2024,consumible,consumible_11283,P.VIAJE7,-2114.655,V122,Yen Japones,63334,202404
A013707,02/04/2024,deuda,deuda: nombre_16,P.VIAJE9,16910.1225,V122,Yen Japones,64274,202404
A004879,23/03/2019,deuda,deuda: nombre_11,P.VIAJE3,-4588.5,V052,Dolar Americano,678.23,201903
A013906,19/04/2024,transporte,transporte_15,P.VIAJE1,-10718.475,V122,Yen Japones,61716,202404
A006292,31/12/2019,regalo,regalo: nombre_14,P.VIAJE2,-1031.775,V075,Dolar Americano,751.5,201912
A013108,23/12/2023,invitacion,invitacion: nombre_3,P.VIAJE1,-7056,V113,Euro,982.04,202312
A013904,18/04/2024,consumible,consumible_10820,P.VIAJE10,-16440.96,V122,Yen Japones,62440,202404
A013589,13/03/2024,gustos,gustos_5530,P.VIAJE10,-20441.4825,V125,Dolar Americano,944.13,202403
A008674,13/10/2021,deuda,deuda: nombre_18,P.VIAJE4,281994,V084,Dolar Americano,814.83,202110
A005950,24/10/2019,deuda,deuda: nombre_5,RECREACION7,-1416,V070,Dolar Americano,723.73,201910
A004873,22/03/2019,consumible,consumible_10759,P.VIAJE1,-7056,V052,Dolar Americano,678.23,201903
A015663,14/04/2025,regalo,regalo: nombre_15,P.VIAJE1,-28382.25,V143,Yen Japones,67562,202504
A013829,13/04/2024,deuda,deuda: nombre_6,P.VIAJE2,-3146.775,V119,Euro,1026.29,202404
A010848,21/11/2022,transporte,transporte_4,P.VIAJE3,-711,V099,Euro,964.34,202211
A009515,20/05/2022,regalo,regalo: nombre_10,P.VIAJE9,-8642.25,V086,Euro,882.76,202205
A009481,17/05/2022,consumible,consumible_10643,P.VIAJE7,-711,V086,Euro,896.6,202205
A008737,29/10/2021,regalo,regalo: nombre_16,P.VIAJE1,-6139.5,V084,Dolar Americano,813.2,202110
A014225,03/05/2024,deuda,deuda: nombre_3,P.VIAJE4,4391.4375,V119,Euro,1009.94,202405
A000967,06/05/2016,evento,evento_5839,P.VIAJE1,-51889.77,V013,Dolar Americano,664.15,201605
A011918,28/05/2023,deuda,deuda: nombre_19,P.VIAJE10,49344,V101,Euro,855.45,202305
A011027,20/12/2022,hogar,hogar_5067,P.VIAJE3,-2103.375,V100,Euro,939.88,202212
A013655,27/03/2024,deuda,deuda: nombre_20,P.VIAJE5,21144,V114,Euro,1059.13,202403
